YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,9,0
1913,5,0
1914,6,0
1915,12,0
1916,12,0
1917,10,0
1918,12,0
1919,22,0
1920,26,0
1921,18,0
1922,21,0
1923,22,1
1924,22,1
1925,20,1
1926,16,1
1927,13,1
1928,10,1
1929,14,1
1930,11,1
1931,10,1
1932,20,3
1933,15,3
1934,13,3
1935,5,1
1936,7,2
1937,15,5
1938,16,5
1939,16,6
1940,9,4
1941,9,4
1942,14,6
1943,9,4
1944,16,8
1945,9,5
1946,9,5
1947,10,6
1948,0,0
1949,18,12
1950,11,7
1951,13,9
1952,16,11
1953,23,16
1954,11,8
1955,17,13
1956,22,17
1957,6,5
1958,20,16
1959,7,6
1960,14,11
1961,16,13
1962,12,10
1963,23,19
1964,13,11
1965,6,5
1966,10,9
1967,16,14
1968,10,9
1969,12,11
1970,16,14
1971,15,14
1972,6,5
1973,17,16
1974,22,20
1975,25,23
1976,27,25
1977,25,23
1978,20,19
1979,62,58
1980,59,56
1981,71,67
1982,81,77
1983,74,71
1984,74,71
1985,75,72
1986,73,70
1987,76,73
1988,57,55
1989,65,63
1990,71,69
1991,88,85
1992,94,91
1993,79,77
1994,90,88
1995,113,110
1996,122,119
1997,126,123
1998,179,176
1999,174,171
2000,254,250
2001,263,259
2002,288,284
2003,355,350
2004,385,380
2005,545,539
2006,825,816
2007,876,867
2008,870,862
2009,853,846
2010,931,924
2011,867,861
2012,906,900
2013,930,924
2014,886,880
2015,907,901
2016,925,920
2017,889,884
2018,799,795
2019,857,853
2020,806,802
