YOB,Born,Alive
1900,9,0
1901,9,0
1902,7,0
1903,0,0
1904,13,0
1905,10,0
1906,13,0
1907,9,0
1908,8,0
1909,15,0
1910,12,0
1911,17,0
1912,28,0
1913,44,1
1914,50,1
1915,69,2
1916,57,2
1917,65,3
1918,68,4
1919,58,4
1920,67,5
1921,84,9
1922,58,8
1923,80,13
1924,68,13
1925,60,14
1926,74,19
1927,81,23
1928,74,24
1929,79,28
1930,59,23
1931,41,17
1932,68,30
1933,46,22
1934,37,18
1935,55,29
1936,43,24
1937,49,29
1938,49,30
1939,37,24
1940,37,25
1941,52,36
1942,55,39
1943,50,36
1944,29,22
1945,40,30
1946,48,37
1947,49,39
1948,60,49
1949,40,33
1950,59,50
1951,44,38
1952,51,44
1953,56,49
1954,43,38
1955,67,59
1956,61,54
1957,63,56
1958,50,45
1959,45,41
1960,47,43
1961,56,52
1962,59,55
1963,48,45
1964,61,57
1965,37,35
1966,44,41
1967,42,40
1968,42,40
1969,40,38
1970,39,37
1971,32,31
1972,28,27
1973,35,34
1974,28,27
1975,29,28
1976,30,29
1977,22,21
1978,23,22
1979,22,21
1980,32,31
1981,35,34
1982,19,19
1983,21,21
1984,11,11
1985,12,12
1986,16,16
1987,8,8
1988,7,7
1989,18,18
1990,16,16
1991,18,18
1992,13,13
1993,13,13
1994,14,14
1995,14,14
1996,12,12
1997,20,20
1998,18,18
1999,13,13
2000,14,14
2001,20,20
2002,22,22
2003,16,16
2004,10,10
2005,10,10
2006,23,23
2007,28,28
2008,18,18
2009,24,24
2010,23,23
2011,36,36
2012,32,32
2013,30,30
