YOB,Born,Alive
1900,614,0
1901,611,0
1902,649,0
1903,636,0
1904,755,0
1905,831,0
1906,830,0
1907,956,0
1908,1017,0
1909,945,0
1910,1037,0
1911,1183,1
1912,1535,3
1913,1751,5
1914,2061,8
1915,2752,13
1916,2921,17
1917,3026,21
1918,3294,26
1919,3597,31
1920,3694,36
1921,3469,96
1922,3194,146
1923,3276,209
1924,3224,263
1925,3031,302
1926,2904,342
1927,2694,365
1928,2321,357
1929,2215,380
1930,2098,398
1931,1750,393
1932,1692,439
1933,1517,446
1934,1370,451
1935,1274,464
1936,1153,460
1937,1139,494
1938,959,449
1939,911,459
1940,783,421
1941,780,438
1942,803,470
1943,711,433
1944,636,403
1945,588,386
1946,614,418
1947,626,441
1948,529,385
1949,483,363
1950,519,402
1951,461,363
1952,427,341
1953,422,341
1954,450,369
1955,408,339
1956,366,309
1957,387,331
1958,383,332
1959,327,287
1960,319,283
1961,319,285
1962,292,262
1963,244,221
1964,230,209
1965,212,194
1966,210,193
1967,152,141
1968,141,131
1969,138,129
1970,140,132
1971,143,135
1972,109,103
1973,133,126
1974,132,126
1975,113,108
1976,113,108
1977,127,122
1978,115,111
1979,119,115
1980,141,136
1981,147,143
1982,150,146
1983,141,137
1984,138,134
1985,142,138
1986,125,122
1987,144,141
1988,133,130
1989,133,130
1990,127,125
1991,133,131
1992,142,140
1993,142,140
1994,159,157
1995,162,160
1996,161,159
1997,183,181
1998,234,231
1999,255,252
2000,316,313
2001,381,377
2002,419,415
2003,468,464
2004,482,478
2005,846,839
2006,1267,1257
2007,1537,1525
2008,1826,1813
2009,2260,2245
2010,2567,2551
2011,2901,2883
2012,3281,3262
2013,3933,3911
2014,4186,4163
2015,4816,4791
2016,4874,4850
2017,4726,4703
2018,4818,4796
2019,5396,5373
2020,5075,5054
