YOB,Born,Alive
1900,40,0
1901,37,0
1902,44,0
1903,42,0
1904,39,0
1905,35,0
1906,51,0
1907,58,0
1908,49,0
1909,56,0
1910,47,0
1911,48,0
1912,73,1
1913,73,2
1914,89,3
1915,117,4
1916,123,5
1917,101,5
1918,109,6
1919,100,6
1920,118,8
1921,95,10
1922,96,13
1923,92,15
1924,84,16
1925,89,20
1926,71,18
1927,87,25
1928,85,27
1929,51,18
1930,80,31
1931,61,25
1932,64,28
1933,63,30
1934,58,29
1935,48,25
1936,40,22
1937,49,29
1938,52,32
1939,45,29
1940,44,30
1941,33,23
1942,43,30
1943,43,31
1944,32,24
1945,32,24
1946,27,21
1947,33,26
1948,41,33
1949,30,25
1950,27,23
1951,27,23
1952,26,22
1953,25,22
1954,23,20
1955,13,11
1956,16,14
1957,17,15
1958,22,20
1959,14,13
1960,10,9
1961,12,11
1962,0,0
1963,14,13
1964,11,10
1965,0,0
1966,6,6
1967,9,8
1968,7,7
1969,7,7
1970,5,5
1971,0,0
1972,5,5
1973,5,5
1974,0,0
1975,0,0
1976,8,8
1977,6,6
1978,6,6
