YOB,Born,Alive
1900,6,0
1901,0,0
1902,0,0
1903,8,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,6,0
1910,5,0
1911,7,0
1912,7,0
1913,12,0
1914,7,0
1915,20,0
1916,6,0
1917,17,0
1918,17,0
1919,20,0
1920,11,0
1921,15,1
1922,11,1
1923,12,1
1924,12,1
1925,8,1
1926,16,2
1927,17,3
1928,14,3
1929,14,3
1930,15,4
1931,0,0
1932,8,2
1933,0,0
1934,0,0
1935,5,2
1936,11,5
1937,5,2
1938,9,4
1939,0,0
1940,5,3
1941,9,5
1942,10,6
1943,5,3
1944,8,5
1945,8,5
1946,7,5
1947,6,4
1948,7,5
1949,0,0
1950,7,5
1951,5,4
1952,0,0
1953,0,0
1954,7,6
1955,0,0
1956,8,7
1957,0,0
1958,0,0
1959,7,6
1960,6,5
1961,9,8
1962,0,0
1963,7,6
1964,0,0
1965,0,0
1966,0,0
1967,6,5
1968,5,5
1969,0,0
1970,6,6
1971,8,7
1972,0,0
1973,5,5
1974,6,6
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,5,5
