YOB,Born,Alive
1900,337,0
1901,285,0
1902,344,0
1903,299,0
1904,324,0
1905,369,0
1906,357,0
1907,386,0
1908,394,0
1909,412,0
1910,545,0
1911,590,0
1912,1227,2
1913,1521,3
1914,1884,6
1915,2653,10
1916,2926,13
1917,3416,18
1918,3742,23
1919,3238,22
1920,3454,26
1921,3538,79
1922,3365,126
1923,3388,177
1924,3348,224
1925,3322,272
1926,3280,317
1927,3325,371
1928,3159,400
1929,2947,417
1930,2837,443
1931,2703,508
1932,2588,569
1933,2414,608
1934,2340,664
1935,2295,724
1936,2160,750
1937,2153,817
1938,2215,911
1939,2087,925
1940,2066,981
1941,2252,1124
1942,2461,1289
1943,2445,1340
1944,2309,1321
1945,2219,1324
1946,2496,1550
1947,2627,1695
1948,2388,1599
1949,2332,1618
1950,2120,1522
1951,2300,1680
1952,2279,1693
1953,2165,1635
1954,2116,1625
1955,2029,1583
1956,1979,1569
1957,1921,1547
1958,1836,1501
1959,1871,1553
1960,1731,1458
1961,1685,1431
1962,1539,1318
1963,1550,1338
1964,1461,1271
1965,1296,1136
1966,1115,985
1967,1081,963
1968,1003,900
1969,969,876
1970,991,903
1971,947,867
1972,752,691
1973,695,642
1974,631,585
1975,638,595
1976,534,500
1977,558,525
1978,517,488
1979,553,525
1980,561,534
1981,559,534
1982,506,484
1983,472,453
1984,431,414
1985,448,431
1986,410,396
1987,419,405
1988,387,375
1989,406,394
1990,391,380
1991,342,333
1992,343,335
1993,289,282
1994,290,284
1995,254,249
1996,210,206
1997,227,223
1998,165,162
1999,187,184
2000,166,164
2001,174,172
2002,158,156
2003,133,132
2004,135,134
2005,142,141
2006,162,160
2007,152,151
2008,162,161
2009,131,130
2010,127,126
2011,146,145
2012,128,127
2013,136,135
2014,120,120
2015,109,109
2016,110,110
2017,103,103
