YOB,Born,Alive
1900,6,0
1901,7,0
1902,13,0
1903,7,0
1904,10,0
1905,9,0
1906,7,0
1907,9,0
1908,6,0
1909,12,0
1910,14,0
1911,12,0
1912,12,0
1913,11,0
1914,22,0
1915,27,0
1916,20,0
1917,39,1
1918,34,1
1919,31,1
1920,23,1
1921,32,1
1922,28,2
1923,21,2
1924,27,3
1925,27,3
1926,21,3
1927,16,3
1928,23,4
1929,20,4
1930,13,3
1931,17,5
1932,17,5
1933,17,6
1934,14,5
1935,19,7
1936,13,5
1937,7,3
1938,10,5
1939,12,6
1940,17,9
1941,11,6
1942,16,9
1943,10,6
1944,10,6
1945,10,7
1946,22,15
1947,7,5
1948,13,9
1949,13,10
1950,15,11
1951,14,11
1952,10,8
1953,7,6
1954,9,7
1955,6,5
1956,8,7
1957,8,7
1958,6,5
1959,7,6
1960,10,9
1961,5,4
1962,0,0
1963,6,5
1964,8,7
1965,5,4
1966,5,4
1967,0,0
1968,0,0
1969,5,5
1970,0,0
1971,6,6
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,5,5
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,5,5
