YOB,Born,Alive
1900,9,0
1901,0,0
1902,0,0
1903,0,0
1904,5,0
1905,6,0
1906,7,0
1907,6,0
1908,0,0
1909,7,0
1910,12,0
1911,12,0
1912,19,0
1913,28,0
1914,42,0
1915,44,0
1916,43,0
1917,47,0
1918,69,0
1919,67,0
1920,67,1
1921,73,2
1922,63,2
1923,51,3
1924,67,4
1925,67,5
1926,55,5
1927,67,7
1928,64,8
1929,75,11
1930,56,9
1931,76,14
1932,56,12
1933,52,13
1934,69,20
1935,60,19
1936,58,20
1937,87,33
1938,80,33
1939,77,34
1940,64,30
1941,77,38
1942,61,32
1943,86,47
1944,65,37
1945,62,37
1946,80,50
1947,91,59
1948,72,48
1949,76,53
1950,74,53
1951,86,63
1952,89,66
1953,65,49
1954,73,56
1955,68,53
1956,63,50
1957,61,49
1958,75,61
1959,59,49
1960,59,50
1961,51,43
1962,53,45
1963,61,53
1964,44,38
1965,54,47
1966,38,34
1967,35,31
1968,41,37
1969,53,48
1970,42,38
1971,45,41
1972,30,28
1973,31,29
1974,30,28
1975,32,30
1976,37,35
1977,33,31
1978,49,46
1979,51,48
1980,57,54
1981,77,74
1982,75,72
1983,100,96
1984,95,91
1985,114,110
1986,81,78
1987,108,104
1988,99,96
1989,134,130
1990,94,91
1991,64,62
1992,44,43
1993,33,32
1994,40,39
1995,42,41
1996,36,35
1997,37,36
1998,26,26
1999,37,36
2000,29,29
2001,29,29
2002,34,34
2003,23,23
2004,47,47
2005,31,31
2006,17,17
2007,18,18
2008,12,12
2009,7,7
2010,9,9
2011,9,9
2012,14,14
2013,11,11
2014,7,7
2015,7,7
2016,8,8
2017,5,5
