YOB,Born,Alive
1900,22,0
1901,15,0
1902,24,0
1903,19,0
1904,28,0
1905,13,0
1906,21,0
1907,28,0
1908,27,0
1909,20,0
1910,30,0
1911,24,0
1912,22,0
1913,31,0
1914,29,0
1915,42,1
1916,34,1
1917,46,1
1918,42,1
1919,35,1
1920,36,1
1921,21,1
1922,28,2
1923,29,3
1924,34,4
1925,26,4
1926,25,5
1927,20,4
1928,21,5
1929,19,5
1930,18,5
1931,21,7
1932,22,8
1933,16,6
1934,11,5
1935,17,8
1936,13,6
1937,14,7
1938,15,8
1939,19,11
1940,18,11
1941,19,12
1942,20,13
1943,15,10
1944,17,12
1945,12,9
1946,10,7
1947,20,15
1948,18,14
1949,14,11
1950,22,18
1951,20,16
1952,14,12
1953,17,14
1954,15,13
1955,18,15
1956,16,14
1957,22,19
1958,11,10
1959,19,17
1960,21,19
1961,26,24
1962,18,16
1963,22,20
1964,20,18
1965,24,22
1966,13,12
1967,24,22
1968,22,21
1969,22,21
1970,24,23
1971,22,21
1972,25,24
1973,41,39
1974,34,33
1975,47,45
1976,50,48
1977,79,76
1978,96,93
1979,100,97
1980,112,109
1981,140,136
1982,146,142
1983,246,240
1984,253,247
1985,241,236
1986,279,273
1987,376,368
1988,413,405
1989,663,651
1990,777,764
1991,886,872
1992,948,934
1993,1005,991
1994,1186,1170
1995,1378,1360
1996,1422,1405
1997,1698,1678
1998,1898,1877
1999,1878,1859
2000,1911,1893
2001,1757,1741
2002,1652,1637
2003,1547,1534
2004,1426,1414
2005,1342,1332
2006,1223,1214
2007,1035,1028
2008,892,886
2009,717,712
2010,578,574
2011,666,662
2012,916,912
2013,817,814
2014,648,646
2015,597,596
2016,584,583
2017,572,572
