YOB,Born,Alive
1900,157,0
1901,135,0
1902,152,0
1903,127,0
1904,144,0
1905,130,0
1906,132,0
1907,158,0
1908,130,0
1909,130,0
1910,233,0
1911,184,1
1912,182,1
1913,176,2
1914,205,2
1915,254,4
1916,250,4
1917,245,5
1918,241,6
1919,256,7
1920,252,7
1921,238,13
1922,256,21
1923,204,22
1924,216,28
1925,210,33
1926,195,36
1927,155,32
1928,163,38
1929,134,35
1930,164,47
1931,123,39
1932,133,47
1933,115,44
1934,89,37
1935,83,37
1936,81,39
1937,79,41
1938,94,51
1939,83,48
1940,74,45
1941,84,53
1942,74,48
1943,68,46
1944,69,48
1945,67,48
1946,63,46
1947,71,54
1948,76,59
1949,71,56
1950,58,47
1951,69,57
1952,67,56
1953,61,51
1954,62,53
1955,51,44
1956,61,53
1957,63,55
1958,52,46
1959,48,43
1960,50,45
1961,47,43
1962,76,69
1963,75,69
1964,64,59
1965,61,56
1966,55,51
1967,54,50
1968,61,57
1969,67,63
1970,105,99
1971,126,120
1972,109,104
1973,106,101
1974,88,84
1975,105,101
1976,109,105
1977,112,108
1978,109,105
1979,93,90
1980,99,96
1981,96,93
1982,147,143
1983,166,162
1984,164,160
1985,195,191
1986,267,261
1987,210,206
1988,233,229
1989,238,234
1990,264,260
1991,334,329
1992,382,376
1993,522,515
1994,466,460
1995,464,458
1996,480,474
1997,445,440
1998,534,528
1999,850,841
2000,1083,1073
2001,892,884
2002,836,829
2003,739,733
2004,698,692
2005,654,649
2006,695,690
2007,597,593
2008,609,605
2009,562,558
2010,509,506
2011,478,475
2012,576,573
2013,570,568
2014,510,508
2015,543,542
2016,534,533
2017,592,592
