YOB,Born,Alive
1900,0,0
1901,5,0
1902,5,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,0,0
1911,7,0
1912,9,0
1913,11,0
1914,17,0
1915,17,0
1916,19,0
1917,20,0
1918,10,0
1919,21,0
1920,19,0
1921,26,0
1922,19,0
1923,12,0
1924,27,1
1925,23,1
1926,21,1
1927,28,2
1928,23,2
1929,17,1
1930,28,3
1931,15,2
1932,26,4
1933,28,5
1934,25,5
1935,11,3
1936,21,6
1937,17,5
1938,15,5
1939,20,7
1940,19,8
1941,12,5
1942,17,8
1943,13,6
1944,18,9
1945,14,7
1946,13,7
1947,14,8
1948,15,9
1949,10,6
1950,12,8
1951,15,10
1952,16,11
1953,19,14
1954,13,9
1955,21,16
1956,14,11
1957,12,9
1958,12,9
1959,16,13
1960,15,12
1961,16,13
1962,22,18
1963,26,22
1964,20,17
1965,14,12
1966,18,16
1967,17,15
1968,19,17
1969,18,16
1970,17,15
1971,20,18
1972,17,15
1973,20,18
1974,15,14
1975,27,25
1976,20,19
1977,21,20
1978,21,20
1979,27,25
1980,30,28
1981,24,23
1982,30,29
1983,26,25
1984,23,22
1985,26,25
1986,16,15
1987,19,18
1988,26,25
1989,24,23
1990,23,22
1991,22,21
1992,21,20
1993,12,12
1994,17,17
1995,15,15
1996,17,17
1997,9,9
1998,8,8
1999,11,11
2000,11,11
2001,18,18
2002,8,8
2003,13,13
2004,10,10
2005,10,10
2006,5,5
2007,9,9
2008,12,12
2009,8,8
2010,6,6
2011,11,11
2012,8,8
2013,9,9
2014,7,7
2015,0,0
2016,0,0
2017,7,7
2018,8,8
2019,0,0
2020,0,0
