YOB,Born,Alive
1900,10,0
1901,9,0
1902,11,0
1903,15,0
1904,17,0
1905,7,0
1906,21,0
1907,19,0
1908,20,0
1909,15,0
1910,29,0
1911,39,0
1912,49,0
1913,36,0
1914,89,0
1915,105,0
1916,117,0
1917,135,0
1918,123,0
1919,118,0
1920,141,0
1921,162,2
1922,182,4
1923,192,5
1924,185,7
1925,178,8
1926,197,11
1927,213,14
1928,206,15
1929,198,16
1930,182,16
1931,161,19
1932,181,27
1933,157,29
1934,155,33
1935,166,40
1936,168,46
1937,176,54
1938,191,64
1939,205,75
1940,168,67
1941,192,81
1942,219,99
1943,238,114
1944,206,104
1945,248,132
1946,327,183
1947,356,209
1948,368,226
1949,349,224
1950,389,260
1951,371,254
1952,429,300
1953,426,304
1954,499,364
1955,528,393
1956,539,409
1957,556,431
1958,551,435
1959,655,527
1960,711,583
1961,705,584
1962,733,613
1963,715,603
1964,777,662
1965,744,640
1966,675,586
1967,764,669
1968,710,627
1969,816,728
1970,869,782
1971,756,684
1972,764,695
1973,686,627
1974,725,666
1975,689,636
1976,687,638
1977,688,642
1978,680,637
1979,721,679
1980,675,639
1981,662,628
1982,652,620
1983,811,773
1984,766,732
1985,732,701
1986,756,726
1987,706,680
1988,754,728
1989,739,715
1990,838,813
1991,834,810
1992,773,752
1993,738,719
1994,744,726
1995,699,683
1996,650,636
1997,640,627
1998,613,602
1999,610,600
2000,662,652
2001,591,582
2002,586,578
2003,563,556
2004,573,566
2005,524,518
2006,523,517
2007,507,502
2008,464,460
2009,410,407
2010,388,385
2011,363,360
2012,314,312
2013,291,289
2014,287,285
2015,276,274
2016,246,245
2017,259,258
2018,226,225
2019,230,229
2020,217,216
