YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,6,0
1916,6,0
1917,0,0
1918,7,0
1919,6,0
1920,7,0
1921,0,0
1922,8,0
1923,7,0
1924,5,0
1925,7,0
1926,13,1
1927,12,1
1928,9,1
1929,12,1
1930,21,2
1931,14,2
1932,18,3
1933,19,3
1934,33,7
1935,48,12
1936,60,16
1937,80,24
1938,101,34
1939,137,50
1940,181,72
1941,207,88
1942,379,171
1943,585,280
1944,804,406
1945,1107,590
1946,1637,916
1947,2501,1468
1948,3142,1930
1949,3623,2324
1950,4356,2913
1951,6033,4125
1952,8650,6045
1953,10667,7616
1954,12636,9213
1955,14971,11142
1956,16540,12559
1957,16461,12748
1958,15187,11991
1959,15026,12090
1960,14212,11650
1961,12592,10423
1962,11847,9901
1963,10534,8888
1964,10298,8771
1965,8864,7621
1966,7764,6737
1967,6795,5951
1968,5711,5047
1969,5266,4696
1970,5040,4535
1971,4344,3929
1972,3739,3399
1973,3347,3059
1974,3345,3073
1975,3384,3124
1976,3318,3079
1977,3396,3167
1978,3217,3016
1979,3417,3219
1980,3393,3212
1981,3340,3170
1982,3231,3074
1983,2924,2789
1984,2909,2781
1985,2881,2761
1986,2729,2621
1987,2789,2685
1988,2716,2621
1989,2604,2519
1990,2474,2399
1991,2160,2098
1992,2008,1953
1993,1701,1657
1994,1644,1604
1995,1508,1474
1996,1509,1477
1997,1362,1335
1998,1276,1253
1999,1139,1120
2000,1136,1118
2001,1054,1039
2002,1017,1003
2003,936,924
2004,977,965
2005,1082,1070
2006,1051,1040
2007,1004,994
2008,1102,1092
2009,996,988
2010,882,875
2011,841,835
2012,695,690
2013,641,637
2014,548,544
2015,493,490
2016,425,422
2017,382,380
2018,370,368
2019,348,346
2020,260,259
