YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,9,0
1914,13,0
1915,22,0
1916,18,0
1917,18,0
1918,19,0
1919,13,0
1920,19,0
1921,13,0
1922,26,1
1923,19,1
1924,28,1
1925,21,1
1926,26,1
1927,29,2
1928,30,2
1929,28,2
1930,28,3
1931,26,3
1932,32,5
1933,15,3
1934,16,3
1935,14,3
1936,14,4
1937,8,2
1938,7,2
1939,0,0
1940,6,2
1941,5,2
1942,11,5
1943,10,5
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,6,4
1950,10,7
1951,6,4
1952,9,6
1953,11,8
1954,12,9
1955,10,7
1956,9,7
1957,12,9
1958,6,5
1959,10,8
1960,14,11
1961,10,8
1962,14,12
1963,9,8
1964,10,9
1965,9,8
1966,7,6
1967,7,6
1968,6,5
1969,8,7
1970,9,8
1971,10,9
1972,6,5
1973,5,5
1974,10,9
1975,6,6
1976,7,6
1977,0,0
1978,9,8
1979,7,7
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,7,7
1986,8,8
1987,17,16
1988,14,14
1989,14,14
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,6,6
1998,5,5
1999,7,7
2000,0,0
2001,5,5
2002,0,0
2003,9,9
2004,0,0
2005,0,0
2006,7,7
2007,6,6
2008,0,0
2009,0,0
2010,0,0
2011,8,8
2012,0,0
2013,7,7
2014,10,10
2015,8,8
2016,10,10
2017,8,8
2018,8,8
2019,7,7
2020,7,7
