YOB,Born,Alive
1900,31,0
1901,19,0
1902,25,0
1903,18,0
1904,20,0
1905,31,0
1906,15,0
1907,25,0
1908,19,0
1909,30,0
1910,22,0
1911,33,0
1912,68,0
1913,70,0
1914,98,1
1915,124,1
1916,102,1
1917,116,2
1918,116,2
1919,97,2
1920,134,3
1921,138,6
1922,132,9
1923,113,10
1924,138,15
1925,100,13
1926,101,15
1927,125,21
1928,93,18
1929,91,19
1930,90,21
1931,97,26
1932,80,24
1933,100,33
1934,107,38
1935,95,37
1936,78,33
1937,84,38
1938,91,44
1939,95,49
1940,87,47
1941,93,53
1942,126,74
1943,108,66
1944,100,63
1945,104,68
1946,99,67
1947,111,77
1948,100,72
1949,94,69
1950,96,73
1951,92,71
1952,99,77
1953,86,68
1954,85,68
1955,78,63
1956,82,67
1957,74,61
1958,90,76
1959,76,65
1960,56,48
1961,71,62
1962,73,64
1963,50,44
1964,51,45
1965,71,63
1966,52,47
1967,43,39
1968,55,50
1969,54,49
1970,59,54
1971,55,51
1972,48,45
1973,35,33
1974,34,32
1975,42,39
1976,47,44
1977,42,40
1978,39,37
1979,42,40
1980,48,46
1981,32,31
1982,49,47
1983,46,44
1984,57,55
1985,52,50
1986,44,43
1987,68,66
1988,52,51
1989,49,48
1990,48,47
1991,58,57
1992,70,68
1993,52,51
1994,58,57
1995,49,48
1996,51,50
1997,57,56
1998,47,46
1999,47,46
2000,48,47
2001,32,32
2002,64,63
2003,56,55
2004,59,58
2005,59,58
2006,53,53
2007,58,58
2008,65,65
2009,50,50
2010,83,82
2011,88,87
2012,81,81
2013,74,74
