YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,0,0
1914,0,0
1915,9,0
1916,14,0
1917,9,0
1918,21,0
1919,13,0
1920,15,0
1921,21,0
1922,26,1
1923,12,1
1924,13,1
1925,16,1
1926,25,2
1927,9,1
1928,14,2
1929,26,4
1930,24,4
1931,23,4
1932,17,4
1933,18,5
1934,21,6
1935,37,12
1936,36,13
1937,31,12
1938,33,14
1939,53,23
1940,57,27
1941,75,37
1942,63,33
1943,69,38
1944,83,47
1945,83,50
1946,109,68
1947,145,94
1948,125,84
1949,200,139
1950,201,144
1951,206,150
1952,236,175
1953,196,148
1954,231,177
1955,234,183
1956,261,207
1957,288,232
1958,304,249
1959,294,244
1960,324,273
1961,304,258
1962,286,245
1963,269,232
1964,253,220
1965,219,192
1966,228,201
1967,193,172
1968,171,153
1969,168,152
1970,163,149
1971,151,138
1972,105,97
1973,115,106
1974,106,98
1975,105,98
1976,94,88
1977,99,93
1978,93,88
1979,105,100
1980,115,110
1981,130,124
1982,104,99
1983,112,107
1984,108,104
1985,117,113
1986,110,106
1987,124,120
1988,125,121
1989,99,96
1990,106,103
1991,95,93
1992,94,92
1993,76,74
1994,64,63
1995,44,43
1996,62,61
1997,39,38
1998,55,54
1999,46,45
2000,40,39
2001,36,36
2002,38,38
2003,35,35
2004,29,29
2005,31,31
2006,22,22
2007,40,40
2008,29,29
2009,42,42
2010,30,30
2011,27,27
2012,25,25
2013,23,23
2014,23,23
2015,19,19
2016,16,16
2017,24,24
