YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,6,0
1911,0,0
1912,0,0
1913,0,0
1914,5,0
1915,6,0
1916,6,0
1917,0,0
1918,9,0
1919,0,0
1920,8,0
1921,7,0
1922,0,0
1923,8,1
1924,0,0
1925,8,1
1926,0,0
1927,11,2
1928,16,3
1929,14,3
1930,17,4
1931,12,3
1932,16,5
1933,27,9
1934,15,5
1935,28,11
1936,25,11
1937,29,13
1938,22,11
1939,41,21
1940,35,19
1941,37,21
1942,58,34
1943,71,43
1944,75,47
1945,94,61
1946,171,115
1947,191,133
1948,152,109
1949,106,78
1950,82,62
1951,79,61
1952,93,72
1953,109,86
1954,141,113
1955,158,128
1956,211,173
1957,324,269
1958,347,292
1959,483,411
1960,495,426
1961,419,363
1962,426,372
1963,405,356
1964,367,325
1965,493,439
1966,353,317
1967,335,303
1968,233,212
1969,220,201
1970,196,181
1971,156,144
1972,121,112
1973,83,77
1974,80,75
1975,77,72
1976,58,55
1977,59,56
1978,47,45
1979,50,48
1980,41,39
1981,34,33
1982,26,25
1983,35,34
1984,35,34
1985,28,27
1986,29,28
1987,26,25
1988,35,34
1989,28,27
1990,36,35
1991,17,17
1992,31,30
1993,23,23
1994,25,25
1995,26,26
1996,15,15
1997,23,23
1998,17,17
1999,16,16
2000,18,18
2001,13,13
2002,11,11
2003,16,16
2004,8,8
2005,10,10
2006,12,12
2007,13,13
2008,7,7
2009,5,5
2010,6,6
2011,7,7
2012,8,8
2013,9,9
