YOB,Born,Alive
1900,25,0
1901,23,0
1902,31,0
1903,28,0
1904,30,0
1905,30,0
1906,38,0
1907,28,0
1908,38,0
1909,41,0
1910,44,0
1911,36,0
1912,100,0
1913,91,0
1914,125,0
1915,157,1
1916,174,1
1917,186,1
1918,223,1
1919,202,1
1920,200,2
1921,191,4
1922,228,9
1923,226,12
1924,214,14
1925,201,16
1926,180,17
1927,196,22
1928,182,23
1929,212,30
1930,158,25
1931,148,28
1932,149,33
1933,145,37
1934,127,36
1935,123,39
1936,128,44
1937,131,50
1938,134,55
1939,112,50
1940,127,60
1941,108,54
1942,124,65
1943,122,67
1944,135,77
1945,144,86
1946,120,75
1947,154,99
1948,126,84
1949,129,90
1950,112,80
1951,134,98
1952,104,77
1953,118,89
1954,109,84
1955,104,81
1956,130,103
1957,100,81
1958,65,53
1959,91,76
1960,95,80
1961,90,76
1962,79,68
1963,69,60
1964,78,68
1965,78,68
1966,66,58
1967,66,59
1968,49,44
1969,65,59
1970,73,67
1971,67,61
1972,59,54
1973,50,46
1974,49,45
1975,46,43
1976,49,46
1977,52,49
1978,60,57
1979,56,53
1980,52,50
1981,49,47
1982,55,53
1983,58,56
1984,41,39
1985,52,50
1986,48,46
1987,42,41
1988,55,53
1989,44,43
1990,66,64
1991,52,51
1992,43,42
1993,50,49
1994,52,51
1995,42,41
1996,49,48
1997,47,46
1998,52,51
1999,49,48
2000,50,49
2001,57,56
2002,53,52
2003,53,52
2004,61,60
2005,68,67
2006,74,73
2007,115,114
2008,110,109
2009,122,121
2010,145,144
2011,148,147
2012,193,192
2013,231,230
2014,488,486
2015,648,646
2016,661,660
2017,569,568
