YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,6,0
1910,0,0
1911,0,0
1912,0,0
1913,8,0
1914,0,0
1915,0,0
1916,5,0
1917,8,0
1918,7,0
1919,7,0
1920,10,1
1921,0,0
1922,6,1
1923,0,0
1924,6,1
1925,9,2
1926,7,2
1927,0,0
1928,0,0
1929,6,2
1930,0,0
1931,0,0
1932,6,3
1933,0,0
1934,0,0
1935,6,3
1936,0,0
1937,0,0
1938,6,4
1939,0,0
1940,0,0
1941,6,4
1942,0,0
1943,0,0
1944,6,4
1945,0,0
1946,5,4
1947,0,0
1948,5,4
1949,0,0
1950,0,0
1951,5,4
1952,5,4
1953,0,0
1954,0,0
1955,6,5
1956,7,6
1957,0,0
1958,0,0
1959,0,0
1960,5,5
1961,0,0
1962,8,7
1963,6,6
1964,0,0
1965,0,0
1966,5,5
1967,9,8
1968,0,0
1969,0,0
1970,0,0
1971,7,7
1972,0,0
1973,0,0
1974,6,6
1975,6,6
1976,6,6
1977,5,5
1978,0,0
1979,0,0
1980,0,0
1981,6,6
1982,0,0
1983,0,0
1984,5,5
