YOB,Born,Alive
1900,71,0
1901,59,0
1902,88,0
1903,81,0
1904,92,0
1905,128,0
1906,110,0
1907,89,0
1908,148,0
1909,128,0
1910,166,0
1911,170,0
1912,207,0
1913,237,1
1914,282,1
1915,338,2
1916,382,2
1917,370,3
1918,474,4
1919,469,4
1920,454,4
1921,450,12
1922,452,21
1923,457,29
1924,531,43
1925,556,55
1926,524,62
1927,508,69
1928,510,78
1929,476,82
1930,545,103
1931,526,118
1932,559,145
1933,569,167
1934,590,194
1935,541,197
1936,570,227
1937,570,247
1938,527,247
1939,483,243
1940,515,277
1941,486,273
1942,533,312
1943,597,364
1944,544,344
1945,509,334
1946,455,310
1947,507,357
1948,502,365
1949,454,341
1950,435,337
1951,429,337
1952,428,342
1953,416,337
1954,423,347
1955,394,328
1956,394,332
1957,379,324
1958,353,306
1959,322,282
1960,320,284
1961,295,264
1962,272,244
1963,282,255
1964,237,215
1965,280,256
1966,223,205
1967,205,190
1968,201,187
1969,176,165
1970,166,156
1971,169,159
1972,148,140
1973,123,117
1974,128,122
1975,109,104
1976,120,115
1977,117,112
1978,105,101
1979,93,90
1980,96,93
1981,78,76
1982,55,53
1983,68,66
1984,57,55
1985,72,70
1986,76,74
1987,82,80
1988,96,94
1989,119,117
1990,111,109
1991,138,136
1992,171,168
1993,163,160
1994,134,132
1995,118,116
1996,112,110
1997,120,118
1998,109,108
1999,116,115
2000,94,93
2001,91,90
2002,95,94
2003,80,79
2004,109,108
2005,106,105
2006,105,104
2007,131,130
2008,98,97
2009,128,127
2010,113,112
2011,135,134
2012,173,172
2013,148,147
2014,216,215
2015,271,270
2016,284,283
2017,322,320
2018,336,334
2019,380,378
2020,487,485
