YOB,Born,Alive
1900,10,0
1901,7,0
1902,12,0
1903,0,0
1904,8,0
1905,11,0
1906,0,0
1907,10,0
1908,11,0
1909,9,0
1910,10,0
1911,7,0
1912,15,0
1913,9,0
1914,20,1
1915,21,1
1916,22,1
1917,22,1
1918,21,1
1919,23,1
1920,24,2
1921,19,2
1922,27,4
1923,29,5
1924,15,3
1925,18,4
1926,16,4
1927,18,5
1928,16,5
1929,26,9
1930,13,5
1931,19,8
1932,19,8
1933,27,13
1934,12,6
1935,16,8
1936,14,8
1937,15,9
1938,15,9
1939,12,8
1940,20,13
1941,15,10
1942,9,6
1943,14,10
1944,14,10
1945,13,10
1946,8,6
1947,11,9
1948,22,18
1949,11,9
1950,13,11
1951,13,11
1952,12,10
1953,10,9
1954,11,10
1955,10,9
1956,6,5
1957,8,7
1958,6,5
1959,9,8
1960,5,5
1961,0,0
1962,6,6
1963,7,6
1964,5,5
1965,0,0
1966,6,6
1967,7,7
