YOB,Born,Alive
1900,28,0
1901,25,0
1902,34,0
1903,29,0
1904,40,0
1905,40,0
1906,39,0
1907,48,0
1908,38,0
1909,45,0
1910,57,0
1911,52,0
1912,82,0
1913,111,1
1914,122,1
1915,138,2
1916,167,3
1917,187,4
1918,198,5
1919,202,5
1920,199,6
1921,211,12
1922,214,17
1923,193,20
1924,186,25
1925,172,27
1926,172,31
1927,205,43
1928,147,34
1929,140,36
1930,164,47
1931,136,43
1932,132,46
1933,147,56
1934,175,73
1935,163,73
1936,144,69
1937,162,83
1938,173,95
1939,177,102
1940,141,86
1941,141,89
1942,157,102
1943,154,104
1944,148,103
1945,149,106
1946,175,128
1947,224,169
1948,212,164
1949,197,156
1950,179,146
1951,214,176
1952,194,162
1953,173,146
1954,189,161
1955,169,145
1956,190,165
1957,182,160
1958,171,152
1959,162,145
1960,108,98
1961,117,106
1962,97,89
1963,87,80
1964,71,65
1965,79,73
1966,59,55
1967,51,48
1968,57,53
1969,61,58
1970,41,39
1971,31,29
1972,47,45
1973,51,49
1974,34,33
1975,36,35
1976,28,27
1977,22,21
1978,20,19
1979,25,24
1980,19,18
1981,12,12
1982,26,25
1983,10,10
1984,25,24
1985,16,16
1986,22,22
1987,21,21
1988,15,15
1989,8,8
1990,9,9
1991,14,14
1992,11,11
1993,16,16
1994,9,9
1995,11,11
1996,8,8
1997,14,14
1998,16,16
1999,13,13
2000,18,18
2001,11,11
2002,14,14
2003,8,8
2004,14,14
2005,12,12
2006,13,13
2007,15,15
2008,22,22
2009,16,16
2010,11,11
2011,15,15
2012,21,21
2013,22,22
2014,18,18
2015,20,20
2016,23,23
2017,21,21
