YOB,Born,Alive
1900,623,0
1901,493,0
1902,587,0
1903,536,0
1904,569,0
1905,628,0
1906,618,0
1907,617,0
1908,677,0
1909,667,0
1910,793,0
1911,749,2
1912,899,5
1913,943,8
1914,1152,14
1915,1368,20
1916,1459,26
1917,1450,30
1918,1504,35
1919,1444,38
1920,1566,46
1921,1553,85
1922,1522,123
1923,1475,157
1924,1449,191
1925,1404,221
1926,1366,250
1927,1302,272
1928,1201,281
1929,1123,292
1930,1142,326
1931,965,307
1932,891,313
1933,902,346
1934,909,378
1935,840,377
1936,748,360
1937,790,406
1938,774,423
1939,766,443
1940,687,420
1941,702,444
1942,694,453
1943,642,432
1944,630,436
1945,530,378
1946,551,404
1947,578,436
1948,585,453
1949,578,459
1950,547,446
1951,507,418
1952,462,385
1953,470,396
1954,413,351
1955,458,394
1956,407,354
1957,415,364
1958,359,318
1959,370,331
1960,340,308
1961,299,272
1962,271,248
1963,294,270
1964,252,232
1965,206,191
1966,181,168
1967,161,150
1968,138,130
1969,136,128
1970,136,129
1971,139,132
1972,126,120
1973,110,105
1974,111,106
1975,102,98
1976,115,111
1977,102,98
1978,106,102
1979,89,86
1980,116,113
1981,93,90
1982,86,84
1983,81,79
1984,83,81
1985,82,80
1986,76,74
1987,64,63
1988,71,70
1989,74,73
1990,83,82
1991,73,72
1992,72,71
1993,63,62
1994,59,58
1995,60,59
1996,58,57
1997,93,92
1998,78,77
1999,79,78
2000,99,98
2001,113,112
2002,87,86
2003,79,78
2004,96,95
2005,117,116
2006,90,89
2007,110,109
2008,112,111
2009,104,103
2010,114,113
2011,122,121
2012,128,127
2013,144,143
2014,170,169
2015,176,176
2016,195,195
2017,222,222
