YOB,Born,Alive
1900,0,0
1901,0,0
1902,9,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,7,0
1908,5,0
1909,6,0
1910,10,0
1911,8,0
1912,10,0
1913,19,0
1914,26,0
1915,33,0
1916,26,0
1917,31,0
1918,35,0
1919,43,0
1920,47,0
1921,52,1
1922,38,1
1923,37,1
1924,32,1
1925,37,2
1926,31,2
1927,32,2
1928,30,2
1929,28,2
1930,36,3
1931,19,2
1932,34,5
1933,23,4
1934,33,7
1935,21,5
1936,33,9
1937,31,9
1938,28,9
1939,25,9
1940,36,14
1941,28,12
1942,33,15
1943,23,11
1944,25,13
1945,28,15
1946,29,16
1947,34,20
1948,37,23
1949,21,13
1950,21,14
1951,31,21
1952,34,24
1953,28,20
1954,27,20
1955,18,13
1956,35,27
1957,25,19
1958,18,14
1959,27,22
1960,29,24
1961,26,22
1962,35,29
1963,22,19
1964,20,17
1965,14,12
1966,19,16
1967,20,18
1968,25,22
1969,30,27
1970,20,18
1971,20,18
1972,14,13
1973,13,12
1974,17,16
1975,11,10
1976,10,9
1977,19,18
1978,14,13
1979,6,6
1980,16,15
1981,21,20
1982,14,13
1983,17,16
1984,14,13
1985,10,10
1986,17,16
1987,10,10
1988,17,16
1989,15,15
1990,19,18
1991,13,13
1992,20,19
1993,18,18
1994,13,13
1995,13,13
1996,8,8
1997,16,16
1998,12,12
1999,18,18
2000,15,15
2001,16,16
2002,16,16
2003,20,20
2004,10,10
2005,9,9
2006,19,19
2007,15,15
2008,14,14
2009,6,6
2010,13,13
2011,14,14
2012,17,17
2013,14,14
2014,12,12
2015,12,12
2016,5,5
2017,8,8
2018,6,6
2019,10,10
2020,0,0
