YOB,Born,Alive
1900,11,0
1901,11,0
1902,11,0
1903,10,0
1904,9,0
1905,0,0
1906,8,0
1907,10,0
1908,10,0
1909,12,0
1910,8,0
1911,9,0
1912,22,0
1913,21,0
1914,39,0
1915,44,0
1916,39,0
1917,46,0
1918,49,0
1919,51,0
1920,71,1
1921,59,1
1922,52,2
1923,46,2
1924,61,4
1925,54,4
1926,43,4
1927,62,7
1928,54,7
1929,57,8
1930,59,9
1931,65,12
1932,60,13
1933,58,15
1934,50,14
1935,66,21
1936,63,22
1937,63,24
1938,68,28
1939,63,28
1940,57,27
1941,70,35
1942,62,32
1943,64,35
1944,86,49
1945,64,38
1946,85,53
1947,102,66
1948,83,56
1949,91,63
1950,116,83
1951,101,74
1952,105,78
1953,128,97
1954,170,131
1955,152,119
1956,161,128
1957,192,155
1958,206,168
1959,224,186
1960,243,205
1961,240,204
1962,185,158
1963,238,205
1964,225,196
1965,232,203
1966,210,186
1967,214,191
1968,187,168
1969,188,170
1970,198,180
1971,175,160
1972,151,139
1973,124,115
1974,180,167
1975,152,142
1976,142,133
1977,179,168
1978,166,157
1979,233,221
1980,281,268
1981,297,284
1982,357,342
1983,408,391
1984,411,395
1985,447,430
1986,469,452
1987,472,456
1988,475,460
1989,423,411
1990,387,376
1991,366,357
1992,294,287
1993,249,243
1994,203,199
1995,163,160
1996,164,161
1997,183,180
1998,191,188
1999,158,156
2000,166,164
2001,159,157
2002,169,167
2003,175,173
2004,150,148
2005,162,160
2006,185,183
2007,192,190
2008,203,201
2009,189,188
2010,211,209
2011,197,196
2012,192,191
2013,205,204
2014,203,202
2015,169,169
2016,172,172
2017,155,155
