YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,9,0
1906,8,0
1907,0,0
1908,5,0
1909,7,0
1910,13,0
1911,9,0
1912,9,0
1913,10,0
1914,8,0
1915,11,0
1916,24,0
1917,22,0
1918,16,0
1919,13,0
1920,20,0
1921,19,1
1922,13,1
1923,19,2
1924,10,1
1925,21,3
1926,31,5
1927,33,6
1928,35,7
1929,25,5
1930,27,6
1931,22,6
1932,21,6
1933,19,6
1934,24,9
1935,20,8
1936,27,11
1937,21,9
1938,9,4
1939,24,12
1940,14,8
1941,9,5
1942,8,5
1943,10,6
1944,10,6
1945,8,5
1946,5,3
1947,9,6
1948,14,10
1949,0,0
1950,8,6
1951,6,5
1952,9,7
1953,0,0
1954,9,7
1955,0,0
1956,5,4
1957,7,6
1958,0,0
1959,0,0
1960,6,5
1961,0,0
1962,0,0
1963,6,5
1964,7,6
