YOB,Born,Alive
1900,9,0
1901,0,0
1902,6,0
1903,6,0
1904,0,0
1905,0,0
1906,0,0
1907,5,0
1908,0,0
1909,6,0
1910,10,0
1911,6,0
1912,7,0
1913,12,0
1914,10,0
1915,11,0
1916,17,0
1917,14,0
1918,10,0
1919,9,0
1920,13,0
1921,11,0
1922,10,1
1923,14,1
1924,14,2
1925,16,2
1926,10,1
1927,13,2
1928,9,2
1929,7,1
1930,5,1
1931,14,4
1932,16,5
1933,7,2
1934,7,3
1935,6,2
1936,8,3
1937,11,5
1938,0,0
1939,6,3
1940,6,3
1941,0,0
1942,5,3
1943,10,6
1944,6,4
1945,6,4
1946,0,0
1947,0,0
1948,9,6
1949,6,4
1950,0,0
1951,7,5
1952,0,0
1953,0,0
1954,5,4
1955,5,4
1956,7,6
1957,5,4
1958,6,5
