YOB,Born,Alive
1900,9,0
1901,9,0
1902,0,0
1903,11,0
1904,6,0
1905,0,0
1906,10,0
1907,9,0
1908,12,0
1909,14,0
1910,6,0
1911,8,0
1912,22,0
1913,22,0
1914,27,0
1915,29,0
1916,31,0
1917,38,0
1918,45,0
1919,44,0
1920,44,0
1921,29,0
1922,40,1
1923,62,2
1924,36,1
1925,28,1
1926,29,2
1927,37,2
1928,29,2
1929,32,3
1930,24,2
1931,28,3
1932,26,4
1933,22,4
1934,29,6
1935,20,5
1936,23,6
1937,19,6
1938,31,10
1939,26,10
1940,18,7
1941,17,7
1942,30,14
1943,38,18
1944,33,17
1945,39,21
1946,29,16
1947,32,19
1948,41,25
1949,24,15
1950,26,17
1951,39,27
1952,29,20
1953,27,19
1954,28,20
1955,32,24
1956,76,58
1957,51,39
1958,45,36
1959,49,39
1960,63,52
1961,63,52
1962,59,49
1963,61,51
1964,70,60
1965,59,51
1966,58,50
1967,64,56
1968,62,55
1969,66,59
1970,120,108
1971,128,116
1972,100,91
1973,53,48
1974,76,70
1975,78,72
1976,75,70
1977,78,73
1978,61,57
1979,92,87
1980,109,103
1981,106,101
1982,126,120
1983,101,96
1984,125,119
1985,144,138
1986,143,137
1987,172,166
1988,178,172
1989,230,223
1990,234,227
1991,296,287
1992,275,267
1993,267,260
1994,219,214
1995,204,199
1996,202,198
1997,177,173
1998,203,199
1999,173,170
2000,198,195
2001,143,141
2002,129,127
2003,117,115
2004,96,95
2005,90,89
2006,87,86
2007,70,69
2008,76,75
2009,61,60
2010,78,77
2011,74,73
2012,87,86
2013,107,106
2014,96,95
2015,84,83
2016,81,81
2017,74,74
2018,78,78
2019,74,74
2020,67,67
