YOB,Born,Alive
1900,20,0
1901,11,0
1902,15,0
1903,8,0
1904,20,0
1905,15,0
1906,34,0
1907,26,0
1908,30,0
1909,37,0
1910,46,0
1911,75,0
1912,135,0
1913,137,0
1914,226,0
1915,260,0
1916,243,0
1917,262,0
1918,250,0
1919,195,0
1920,209,0
1921,237,3
1922,252,5
1923,206,6
1924,240,9
1925,207,10
1926,214,12
1927,194,12
1928,185,13
1929,169,14
1930,164,15
1931,141,17
1932,131,20
1933,119,22
1934,102,22
1935,101,25
1936,110,30
1937,112,34
1938,115,39
1939,107,39
1940,109,43
1941,133,56
1942,118,53
1943,122,58
1944,82,41
1945,91,48
1946,111,62
1947,105,62
1948,108,66
1949,86,55
1950,89,60
1951,88,60
1952,102,71
1953,73,52
1954,63,46
1955,66,49
1956,65,49
1957,76,59
1958,68,54
1959,79,64
1960,80,66
1961,85,70
1962,92,77
1963,76,64
1964,85,72
1965,83,71
1966,88,76
1967,89,78
1968,95,84
1969,86,77
1970,84,76
1971,83,75
1972,76,69
1973,79,72
1974,67,62
1975,62,57
1976,65,60
1977,56,52
1978,53,50
1979,61,57
1980,56,53
1981,61,58
1982,55,52
1983,40,38
1984,46,44
1985,43,41
1986,44,42
1987,48,46
1988,58,56
1989,36,35
1990,40,39
1991,32,31
1992,44,43
1993,32,31
1994,36,35
1995,38,37
1996,34,33
1997,36,35
1998,31,30
1999,27,27
2000,35,34
2001,43,42
2002,29,29
2003,23,23
2004,16,16
2005,18,18
2006,26,26
2007,24,24
2008,25,25
2009,14,14
2010,19,19
2011,10,10
2012,19,19
2013,19,19
2014,22,22
2015,18,18
2016,21,21
2017,18,18
2018,18,18
2019,12,12
2020,19,19
