YOB,Born,Alive
1900,25,0
1901,11,0
1902,11,0
1903,17,0
1904,21,0
1905,16,0
1906,19,0
1907,21,0
1908,24,0
1909,20,0
1910,15,0
1911,20,0
1912,51,0
1913,50,0
1914,67,0
1915,94,0
1916,160,0
1917,110,0
1918,106,0
1919,100,0
1920,118,0
1921,100,1
1922,91,2
1923,98,3
1924,92,3
1925,88,4
1926,73,4
1927,90,6
1928,84,6
1929,93,8
1930,89,8
1931,82,10
1932,91,14
1933,69,13
1934,81,17
1935,73,18
1936,68,19
1937,65,20
1938,80,27
1939,62,23
1940,86,34
1941,78,33
1942,82,37
1943,75,36
1944,72,36
1945,66,35
1946,68,38
1947,87,51
1948,73,45
1949,64,41
1950,57,38
1951,82,56
1952,63,44
1953,61,44
1954,78,57
1955,63,47
1956,62,47
1957,41,32
1958,58,46
1959,39,31
1960,60,49
1961,46,38
1962,43,36
1963,44,37
1964,39,33
1965,43,37
1966,46,40
1967,22,19
1968,29,26
1969,26,23
1970,35,31
1971,38,34
1972,29,26
1973,29,27
1974,25,23
1975,21,19
1976,23,21
1977,28,26
1978,16,15
1979,21,20
1980,24,23
1981,27,26
1982,21,20
1983,27,26
1984,14,13
1985,17,16
1986,14,13
1987,12,12
1988,27,26
1989,19,18
1990,15,15
1991,10,10
1992,19,18
1993,14,14
1994,6,6
1995,9,9
1996,11,11
1997,10,10
1998,10,10
1999,5,5
2000,10,10
2001,9,9
2002,13,13
2003,14,14
2004,11,11
2005,5,5
2006,7,7
2007,11,11
2008,12,12
2009,6,6
2010,0,0
2011,5,5
2012,8,8
2013,0,0
2014,6,6
2015,0,0
2016,5,5
2017,6,6
2018,5,5
2019,0,0
2020,0,0
