YOB,Born,Alive
1900,166,0
1901,105,0
1902,112,0
1903,88,0
1904,102,0
1905,137,0
1906,98,0
1907,107,0
1908,116,0
1909,102,0
1910,178,0
1911,135,0
1912,222,0
1913,249,1
1914,267,1
1915,295,1
1916,329,1
1917,322,2
1918,358,2
1919,361,2
1920,373,3
1921,320,7
1922,325,12
1923,322,17
1924,343,23
1925,362,30
1926,353,34
1927,378,42
1928,324,41
1929,331,47
1930,339,53
1931,383,72
1932,387,85
1933,375,94
1934,459,130
1935,469,148
1936,525,182
1937,593,225
1938,626,257
1939,663,294
1940,769,365
1941,865,432
1942,1054,552
1943,1088,596
1944,1126,644
1945,1077,642
1946,1398,868
1947,1693,1092
1948,1506,1008
1949,1163,807
1950,875,628
1951,743,543
1952,769,571
1953,767,579
1954,830,637
1955,1056,824
1956,1356,1075
1957,2184,1758
1958,2952,2413
1959,3316,2752
1960,3047,2567
1961,2800,2378
1962,2363,2023
1963,1998,1724
1964,1533,1333
1965,1159,1016
1966,868,767
1967,773,688
1968,668,599
1969,563,509
1970,521,475
1971,413,378
1972,313,288
1973,241,223
1974,228,212
1975,186,173
1976,181,169
1977,190,179
1978,165,156
1979,155,147
1980,160,152
1981,170,162
1982,171,164
1983,146,140
1984,151,145
1985,150,144
1986,140,135
1987,134,130
1988,162,157
1989,127,123
1990,124,121
1991,133,130
1992,123,120
1993,123,120
1994,115,113
1995,113,111
1996,90,88
1997,91,89
1998,90,89
1999,103,102
2000,96,95
2001,98,97
2002,109,108
2003,115,114
2004,100,99
2005,100,99
2006,90,89
2007,101,100
2008,93,92
2009,84,83
2010,71,70
2011,70,70
2012,78,78
2013,78,78
2014,77,77
2015,64,64
2016,55,55
2017,81,81
