YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,5,0
1915,0,0
1916,0,0
1917,0,0
1918,6,0
1919,10,0
1920,8,0
1921,5,0
1922,9,0
1923,0,0
1924,5,0
1925,6,0
1926,7,1
1927,8,1
1928,6,1
1929,6,1
1930,8,1
1931,6,1
1932,0,0
1933,8,2
1934,10,3
1935,13,4
1936,6,2
1937,0,0
1938,7,3
1939,12,5
1940,10,5
1941,19,9
1942,21,11
1943,25,14
1944,11,6
1945,18,11
1946,10,6
1947,18,12
1948,29,19
1949,17,12
1950,15,11
1951,16,12
1952,24,18
1953,18,14
1954,23,18
1955,19,15
1956,19,15
1957,26,21
1958,32,26
1959,25,21
1960,38,32
1961,51,43
1962,40,34
1963,33,28
1964,41,36
1965,30,26
1966,35,31
1967,36,32
1968,37,33
1969,43,39
1970,60,55
1971,45,41
1972,48,44
1973,56,52
1974,40,37
1975,49,46
1976,40,37
1977,40,38
1978,43,41
1979,49,46
1980,52,50
1981,42,40
1982,32,31
1983,28,27
1984,26,25
1985,14,13
1986,21,20
1987,18,17
1988,35,34
1989,22,21
1990,26,25
1991,23,22
1992,22,21
1993,21,21
1994,21,21
1995,16,16
1996,25,25
1997,11,11
1998,16,16
1999,14,14
2000,13,13
2001,9,9
2002,8,8
2003,9,9
2004,22,22
2005,11,11
2006,9,9
2007,19,19
2008,9,9
2009,0,0
2010,6,6
2011,0,0
2012,0,0
2013,0,0
2014,6,6
2015,0,0
2016,0,0
2017,7,7
