YOB,Born,Alive
1900,37,0
1901,28,0
1902,32,0
1903,23,0
1904,37,0
1905,30,0
1906,32,0
1907,39,0
1908,39,0
1909,37,0
1910,46,0
1911,69,0
1912,114,0
1913,120,0
1914,161,0
1915,243,0
1916,244,0
1917,221,0
1918,239,0
1919,263,0
1920,242,0
1921,266,3
1922,247,5
1923,245,7
1924,281,10
1925,259,12
1926,232,13
1927,249,16
1928,191,14
1929,238,19
1930,219,20
1931,154,19
1932,200,30
1933,172,31
1934,159,34
1935,175,43
1936,189,52
1937,145,44
1938,157,53
1939,135,49
1940,140,56
1941,132,56
1942,169,76
1943,132,63
1944,117,59
1945,101,54
1946,117,66
1947,158,93
1948,116,71
1949,111,71
1950,113,76
1951,109,75
1952,103,72
1953,139,99
1954,112,82
1955,103,77
1956,104,79
1957,95,74
1958,103,81
1959,109,88
1960,111,91
1961,111,92
1962,96,80
1963,101,85
1964,92,78
1965,82,70
1966,92,80
1967,72,63
1968,57,50
1969,60,54
1970,64,58
1971,66,60
1972,65,59
1973,57,52
1974,48,44
1975,57,53
1976,50,46
1977,62,58
1978,54,51
1979,52,49
1980,60,57
1981,51,48
1982,55,52
1983,78,74
1984,45,43
1985,45,43
1986,67,64
1987,61,59
1988,61,59
1989,49,47
1990,69,67
1991,67,65
1992,73,71
1993,67,65
1994,71,69
1995,65,64
1996,73,71
1997,54,53
1998,65,64
1999,56,55
2000,64,63
2001,60,59
2002,57,56
2003,57,56
2004,41,40
2005,48,47
2006,64,63
2007,58,57
2008,31,31
2009,56,56
2010,47,47
2011,44,44
2012,45,45
2013,56,56
2014,44,44
2015,52,52
2016,60,60
2017,59,59
2018,69,69
2019,71,71
2020,58,58
