YOB,Born,Alive
1900,8,0
1901,0,0
1902,6,0
1903,0,0
1904,7,0
1905,0,0
1906,8,0
1907,8,0
1908,9,0
1909,6,0
1910,5,0
1911,8,0
1912,15,0
1913,16,0
1914,24,0
1915,35,0
1916,21,0
1917,21,0
1918,34,0
1919,41,0
1920,44,0
1921,46,1
1922,58,2
1923,47,2
1924,50,3
1925,39,3
1926,38,4
1927,35,4
1928,43,5
1929,29,4
1930,38,6
1931,48,9
1932,33,7
1933,37,9
1934,39,11
1935,21,7
1936,47,16
1937,31,12
1938,23,9
1939,37,16
1940,32,15
1941,35,17
1942,31,16
1943,29,16
1944,33,19
1945,28,17
1946,38,24
1947,43,28
1948,36,24
1949,38,26
1950,39,28
1951,61,45
1952,71,53
1953,47,36
1954,44,34
1955,65,51
1956,57,45
1957,73,59
1958,51,42
1959,74,61
1960,74,62
1961,62,53
1962,63,54
1963,76,66
1964,70,61
1965,72,63
1966,73,65
1967,57,51
1968,60,54
1969,61,55
1970,100,91
1971,129,118
1972,189,174
1973,141,130
1974,119,110
1975,128,119
1976,139,130
1977,104,98
1978,145,137
1979,173,164
1980,193,184
1981,168,160
1982,172,165
1983,178,171
1984,177,170
1985,248,239
1986,305,294
1987,309,299
1988,390,378
1989,398,386
1990,348,338
1991,310,302
1992,307,300
1993,297,290
1994,321,314
1995,318,312
1996,296,291
1997,376,370
1998,391,385
1999,392,386
2000,357,353
2001,361,357
2002,333,329
2003,339,335
2004,318,315
2005,347,344
2006,318,315
2007,316,313
2008,329,326
2009,306,304
2010,243,241
2011,212,211
2012,219,218
2013,250,249
2014,241,240
2015,246,245
2016,193,193
2017,155,155
