YOB,Born,Alive
1900,10,0
1901,7,0
1902,9,0
1903,7,0
1904,7,0
1905,8,0
1906,6,0
1907,9,0
1908,11,0
1909,10,0
1910,10,0
1911,12,0
1912,24,0
1913,27,0
1914,40,0
1915,40,0
1916,41,1
1917,46,1
1918,36,1
1919,43,1
1920,44,1
1921,42,2
1922,44,3
1923,45,4
1924,58,6
1925,29,4
1926,40,6
1927,52,9
1928,35,7
1929,28,6
1930,38,9
1931,38,10
1932,30,9
1933,40,13
1934,30,11
1935,37,14
1936,31,13
1937,29,13
1938,36,17
1939,33,17
1940,19,10
1941,29,16
1942,19,11
1943,39,24
1944,30,19
1945,22,14
1946,39,26
1947,40,28
1948,37,26
1949,23,17
1950,27,20
1951,29,22
1952,31,24
1953,28,22
1954,27,22
1955,30,24
1956,29,24
1957,22,18
1958,31,26
1959,33,28
1960,32,28
1961,24,21
1962,20,17
1963,22,19
1964,27,24
1965,18,16
1966,13,12
1967,17,15
1968,13,12
1969,17,16
1970,15,14
1971,18,17
1972,16,15
1973,16,15
1974,15,14
1975,11,10
1976,13,12
1977,9,9
1978,7,7
1979,7,7
1980,7,7
1981,10,10
1982,20,19
1983,6,6
1984,8,8
1985,15,14
1986,17,16
1987,18,17
1988,29,28
1989,39,38
1990,38,37
1991,24,23
1992,37,36
1993,29,28
1994,40,39
1995,39,38
1996,45,44
1997,39,38
1998,54,53
1999,37,37
2000,40,40
2001,40,40
2002,38,38
2003,38,38
2004,46,46
2005,48,48
2006,35,35
2007,32,32
2008,58,58
2009,38,38
2010,38,38
2011,63,63
2012,58,58
2013,70,70
