YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,7,0
1912,8,0
1913,11,0
1914,24,0
1915,20,0
1916,16,0
1917,24,0
1918,23,0
1919,19,0
1920,23,0
1921,30,1
1922,33,1
1923,30,2
1924,19,1
1925,22,2
1926,15,1
1927,28,3
1928,20,3
1929,13,2
1930,13,2
1931,14,3
1932,12,3
1933,12,3
1934,7,2
1935,7,2
1936,9,3
1937,9,3
1938,9,4
1939,8,4
1940,8,4
1941,8,4
1942,11,6
1943,0,0
1944,5,3
1945,6,4
1946,5,3
1947,6,4
1948,0,0
1949,0,0
1950,5,4
1951,8,6
1952,11,8
1953,0,0
1954,0,0
1955,5,4
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,10,8
1961,0,0
1962,8,7
1963,11,9
1964,9,8
1965,11,10
1966,6,5
1967,7,6
1968,11,10
1969,8,7
1970,7,6
1971,6,5
1972,7,6
1973,6,6
1974,9,8
1975,7,7
1976,9,8
1977,7,7
1978,11,10
1979,8,8
1980,10,10
1981,7,7
1982,7,7
1983,9,9
1984,7,7
1985,6,6
1986,5,5
1987,6,6
1988,7,7
1989,0,0
1990,7,7
1991,8,8
1992,8,8
1993,9,9
1994,6,6
1995,9,9
1996,9,9
1997,10,10
1998,9,9
1999,8,8
2000,8,8
2001,10,10
2002,13,13
2003,6,6
2004,12,12
2005,6,6
2006,8,8
2007,9,9
2008,6,6
2009,9,9
2010,8,8
2011,5,5
2012,8,8
2013,8,8
2014,9,9
2015,9,9
2016,6,6
2017,11,11
