YOB,Born,Alive
1900,128,0
1901,98,0
1902,130,0
1903,106,0
1904,118,0
1905,141,0
1906,123,0
1907,136,0
1908,135,0
1909,176,0
1910,201,0
1911,213,0
1912,375,0
1913,440,0
1914,531,0
1915,694,1
1916,766,1
1917,785,1
1918,874,1
1919,834,2
1920,1098,2
1921,1276,14
1922,1283,25
1923,2410,68
1924,4916,183
1925,4301,198
1926,3015,165
1927,2692,171
1928,2128,154
1929,1664,135
1930,1619,146
1931,1442,174
1932,1455,220
1933,1489,271
1934,1319,280
1935,1321,321
1936,1352,370
1937,1332,406
1938,1455,488
1939,1394,510
1940,1472,584
1941,1509,640
1942,1578,712
1943,1760,842
1944,1751,885
1945,1797,957
1946,1976,1106
1947,2432,1428
1948,2398,1473
1949,2567,1647
1950,2742,1834
1951,2844,1945
1952,2972,2077
1953,2947,2104
1954,3008,2193
1955,3151,2345
1956,3345,2540
1957,3394,2628
1958,3116,2460
1959,3033,2440
1960,2909,2385
1961,2866,2372
1962,2407,2012
1963,2399,2024
1964,2253,1919
1965,2046,1759
1966,1763,1530
1967,1782,1561
1968,1758,1554
1969,1709,1524
1970,1733,1559
1971,1591,1439
1972,1450,1318
1973,1349,1233
1974,1298,1192
1975,1284,1185
1976,1231,1142
1977,1284,1198
1978,1262,1183
1979,1337,1260
1980,1328,1257
1981,1457,1383
1982,1477,1405
1983,1429,1363
1984,1440,1377
1985,1521,1457
1986,1665,1599
1987,1790,1723
1988,1811,1748
1989,1869,1808
1990,1783,1729
1991,1709,1660
1992,1614,1570
1993,1746,1701
1994,1565,1527
1995,1719,1680
1996,1757,1719
1997,1707,1673
1998,1637,1607
1999,1622,1595
2000,1680,1654
2001,1613,1589
2002,1561,1539
2003,1566,1546
2004,1595,1575
2005,1618,1599
2006,1648,1630
2007,1618,1602
2008,1627,1612
2009,1576,1563
2010,1661,1648
2011,1707,1695
2012,1964,1950
2013,2063,2049
2014,2333,2318
2015,2435,2420
2016,2792,2775
2017,2702,2687
2018,2756,2741
2019,2636,2622
2020,2519,2507
