YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,0,0
1911,0,0
1912,5,0
1913,11,0
1914,9,0
1915,13,0
1916,9,0
1917,16,0
1918,11,0
1919,10,0
1920,24,1
1921,21,1
1922,15,1
1923,16,1
1924,20,2
1925,20,3
1926,16,2
1927,19,3
1928,14,3
1929,15,3
1930,18,4
1931,13,3
1932,6,2
1933,11,4
1934,10,4
1935,13,5
1936,11,5
1937,16,7
1938,11,5
1939,17,9
1940,15,8
1941,17,10
1942,24,14
1943,15,9
1944,21,13
1945,23,15
1946,23,15
1947,24,17
1948,17,12
1949,18,13
1950,22,17
1951,25,19
1952,24,19
1953,19,15
1954,20,16
1955,27,22
1956,20,16
1957,19,16
1958,23,19
1959,22,19
1960,20,17
1961,14,12
1962,25,22
1963,26,23
1964,30,27
1965,18,16
1966,21,19
1967,30,27
1968,26,24
1969,29,27
1970,30,28
1971,15,14
1972,31,29
1973,21,20
1974,24,22
1975,25,23
1976,23,22
1977,36,34
1978,29,28
1979,33,31
1980,34,33
1981,37,35
1982,38,37
1983,35,34
1984,27,26
1985,33,32
1986,25,24
1987,25,24
1988,29,28
1989,28,27
1990,33,32
1991,30,29
1992,28,27
1993,37,36
1994,30,29
1995,33,32
1996,27,27
1997,35,34
1998,39,38
1999,30,30
2000,25,25
2001,35,35
2002,27,27
2003,24,24
2004,14,14
2005,17,17
2006,14,14
2007,28,28
2008,20,20
2009,16,16
2010,17,17
2011,18,18
2012,15,15
2013,12,12
