YOB,Born,Alive
1900,0,0
1901,0,0
1902,5,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,9,0
1912,14,0
1913,10,0
1914,26,0
1915,26,0
1916,20,0
1917,21,0
1918,21,0
1919,25,1
1920,27,1
1921,24,1
1922,28,2
1923,25,2
1924,31,3
1925,22,3
1926,23,3
1927,22,4
1928,12,2
1929,22,5
1930,19,4
1931,15,4
1932,16,5
1933,23,8
1934,15,5
1935,12,5
1936,23,10
1937,17,8
1938,21,10
1939,25,13
1940,27,15
1941,16,9
1942,15,9
1943,14,9
1944,15,9
1945,16,10
1946,19,13
1947,18,13
1948,20,14
1949,26,19
1950,24,18
1951,19,15
1952,12,9
1953,22,17
1954,29,23
1955,27,22
1956,26,21
1957,22,18
1958,29,24
1959,23,20
1960,18,15
1961,24,21
1962,12,10
1963,15,13
1964,20,18
1965,21,19
1966,17,15
1967,25,23
1968,21,19
1969,26,24
1970,18,17
1971,18,17
1972,18,17
1973,12,11
1974,12,11
1975,12,11
1976,6,6
1977,14,13
1978,8,8
1979,9,9
1980,19,18
1981,9,9
1982,20,19
1983,13,13
1984,13,13
1985,11,11
1986,7,7
1987,8,8
1988,12,12
1989,7,7
1990,12,12
1991,11,11
1992,13,13
1993,5,5
1994,11,11
1995,6,6
1996,11,11
1997,9,9
1998,7,7
1999,12,12
2000,11,11
2001,8,8
2002,0,0
2003,7,7
2004,6,6
2005,6,6
2006,5,5
2007,7,7
2008,6,6
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,6,6
