YOB,Born,Alive
1900,41,0
1901,36,0
1902,38,0
1903,30,0
1904,23,0
1905,38,0
1906,44,0
1907,33,0
1908,38,0
1909,42,0
1910,53,0
1911,70,0
1912,133,1
1913,159,1
1914,246,2
1915,331,4
1916,353,5
1917,308,5
1918,323,6
1919,269,6
1920,300,7
1921,320,14
1922,333,22
1923,354,31
1924,387,42
1925,389,50
1926,396,59
1927,373,64
1928,438,84
1929,445,95
1930,505,118
1931,585,155
1932,522,155
1933,493,162
1934,500,179
1935,460,179
1936,435,183
1937,418,189
1938,438,212
1939,350,180
1940,376,205
1941,407,231
1942,476,280
1943,452,275
1944,361,228
1945,332,216
1946,368,248
1947,417,290
1948,416,298
1949,350,258
1950,383,291
1951,410,315
1952,395,308
1953,389,307
1954,405,324
1955,384,311
1956,348,285
1957,321,266
1958,324,272
1959,294,250
1960,280,241
1961,275,238
1962,251,219
1963,274,241
1964,252,223
1965,226,201
1966,263,236
1967,237,214
1968,238,216
1969,224,205
1970,227,209
1971,261,241
1972,231,214
1973,172,160
1974,162,152
1975,162,152
1976,169,159
1977,179,169
1978,183,174
1979,208,198
1980,211,202
1981,185,177
1982,232,223
1983,212,204
1984,223,215
1985,223,216
1986,251,243
1987,232,225
1988,267,260
1989,281,274
1990,266,260
1991,287,280
1992,276,270
1993,297,291
1994,295,289
1995,280,275
1996,244,240
1997,280,276
1998,298,294
1999,295,291
2000,248,245
2001,265,262
2002,232,230
2003,263,261
2004,253,251
2005,222,220
2006,263,261
2007,261,259
2008,294,292
2009,309,307
2010,290,288
2011,275,273
2012,312,310
2013,343,341
