YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,5,0
1904,0,0
1905,0,0
1906,0,0
1907,5,0
1908,5,0
1909,8,0
1910,0,0
1911,0,0
1912,11,0
1913,11,0
1914,10,0
1915,17,0
1916,20,0
1917,13,0
1918,27,0
1919,23,0
1920,23,0
1921,13,0
1922,14,1
1923,9,0
1924,24,2
1925,22,2
1926,21,2
1927,23,3
1928,22,3
1929,23,3
1930,12,2
1931,11,2
1932,9,2
1933,11,3
1934,20,6
1935,17,5
1936,16,6
1937,15,6
1938,16,7
1939,12,5
1940,13,6
1941,12,6
1942,26,14
1943,12,7
1944,11,6
1945,14,8
1946,16,10
1947,20,13
1948,15,10
1949,11,8
1950,8,6
1951,18,13
1952,17,13
1953,7,5
1954,19,15
1955,15,12
1956,12,10
1957,12,10
1958,13,11
1959,21,17
1960,11,9
1961,11,9
1962,9,8
1963,16,14
1964,7,6
1965,8,7
1966,12,11
1967,7,6
1968,9,8
1969,7,6
1970,9,8
1971,9,8
1972,8,7
1973,11,10
1974,9,8
1975,6,6
1976,0,0
1977,7,7
1978,8,8
1979,9,9
1980,8,8
1981,9,9
1982,7,7
1983,6,6
1984,7,7
1985,7,7
1986,12,12
1987,9,9
1988,7,7
1989,12,12
1990,8,8
1991,0,0
1992,10,10
1993,7,7
1994,13,13
1995,7,7
1996,11,11
1997,8,8
1998,10,10
1999,10,10
2000,8,8
2001,6,6
2002,9,9
2003,8,8
2004,0,0
2005,0,0
2006,6,6
2007,5,5
2008,0,0
2009,5,5
2010,5,5
2011,0,0
2012,8,8
2013,0,0
2014,0,0
2015,0,0
2016,8,8
2017,0,0
