YOB,Born,Alive
1900,5,0
1901,0,0
1902,0,0
1903,5,0
1904,9,0
1905,6,0
1906,9,0
1907,10,0
1908,11,0
1909,0,0
1910,5,0
1911,21,0
1912,24,0
1913,34,0
1914,43,0
1915,43,0
1916,40,1
1917,46,1
1918,48,1
1919,29,1
1920,41,1
1921,33,1
1922,29,2
1923,14,1
1924,17,2
1925,18,2
1926,20,3
1927,27,5
1928,15,3
1929,22,5
1930,15,4
1931,12,3
1932,10,3
1933,0,0
1934,7,3
1935,0,0
1936,5,2
1937,6,3
1938,5,2
1939,7,4
1940,0,0
1941,5,3
1942,0,0
1943,6,4
1944,0,0
1945,6,4
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,5,4
1951,7,5
1952,7,5
1953,0,0
1954,5,4
1955,0,0
1956,7,6
1957,8,7
1958,14,12
1959,10,9
1960,12,10
1961,23,20
1962,30,26
1963,27,24
1964,26,23
1965,39,35
1966,32,29
1967,41,37
1968,44,40
1969,52,48
1970,67,62
1971,70,65
1972,61,57
1973,75,70
1974,63,59
1975,71,67
1976,66,62
1977,67,63
1978,66,63
1979,68,65
1980,79,76
1981,77,74
1982,82,79
1983,57,55
1984,70,68
1985,62,60
1986,56,54
1987,62,60
1988,90,87
1989,99,96
1990,111,108
1991,105,103
1992,101,99
1993,102,100
1994,117,115
1995,115,113
1996,124,122
1997,124,122
1998,145,143
1999,125,124
2000,149,147
2001,133,132
2002,153,151
2003,157,156
2004,180,178
2005,201,199
2006,232,230
2007,234,232
2008,188,187
2009,220,218
2010,236,234
2011,296,294
2012,304,302
2013,285,283
