YOB,Born,Alive
1900,1406,0
1901,1140,0
1902,1261,0
1903,1192,0
1904,1214,0
1905,1284,0
1906,1225,0
1907,1375,0
1908,1384,0
1909,1230,0
1910,1453,0
1911,1449,4
1912,1775,11
1913,1814,16
1914,2049,24
1915,2486,37
1916,2607,46
1917,2507,51
1918,2756,65
1919,2634,69
1920,2730,80
1921,2589,142
1922,2403,193
1923,2426,258
1924,2370,312
1925,2332,367
1926,2261,414
1927,2073,433
1928,1808,424
1929,1764,459
1930,1651,472
1931,1460,465
1932,1456,511
1933,1289,494
1934,1384,576
1935,1267,568
1936,1136,547
1937,1070,550
1938,1085,593
1939,1060,614
1940,1018,622
1941,993,627
1942,997,650
1943,876,589
1944,869,602
1945,854,609
1946,805,590
1947,858,647
1948,884,684
1949,792,629
1950,737,600
1951,730,601
1952,640,533
1953,637,536
1954,556,473
1955,577,496
1956,464,403
1957,456,400
1958,374,332
1959,369,331
1960,347,314
1961,360,327
1962,259,237
1963,247,227
1964,205,189
1965,189,175
1966,181,168
1967,147,137
1968,112,105
1969,127,120
1970,120,114
1971,75,71
1972,92,88
1973,90,86
1974,87,83
1975,87,83
1976,69,66
1977,75,72
1978,71,69
1979,65,63
1980,79,77
1981,59,57
1982,64,62
1983,60,59
1984,63,62
1985,56,55
1986,53,52
1987,59,58
1988,54,53
1989,58,57
1990,59,58
1991,64,63
1992,53,52
1993,45,44
1994,66,65
1995,61,60
1996,56,55
1997,68,67
1998,83,82
1999,99,98
2000,132,131
2001,112,111
2002,140,139
2003,119,118
2004,151,150
2005,175,174
2006,207,205
2007,208,207
2008,229,227
2009,240,238
2010,259,257
2011,337,335
2012,371,369
2013,419,417
2014,413,412
2015,511,510
2016,529,528
2017,452,452
