YOB,Born,Alive
1900,12,0
1901,5,0
1902,13,0
1903,8,0
1904,10,0
1905,5,0
1906,10,0
1907,13,0
1908,10,0
1909,11,0
1910,12,0
1911,13,0
1912,24,0
1913,22,0
1914,28,1
1915,32,1
1916,38,2
1917,24,1
1918,33,2
1919,29,2
1920,30,2
1921,20,2
1922,34,5
1923,33,5
1924,33,6
1925,26,6
1926,28,7
1927,29,8
1928,23,7
1929,25,9
1930,25,10
1931,22,9
1932,20,9
1933,22,10
1934,28,14
1935,16,8
1936,19,11
1937,13,8
1938,19,12
1939,19,12
1940,21,14
1941,10,7
1942,14,10
1943,22,16
1944,12,9
1945,10,8
1946,16,12
1947,37,29
1948,19,15
1949,16,13
1950,24,20
1951,24,20
1952,20,17
1953,8,7
1954,20,18
1955,20,18
1956,15,13
1957,9,8
1958,24,22
1959,25,23
1960,29,27
1961,44,41
1962,40,37
1963,22,20
1964,28,26
1965,36,34
1966,21,20
1967,31,29
1968,25,24
1969,40,38
1970,30,29
1971,32,31
1972,23,22
1973,23,22
1974,34,33
1975,19,18
1976,23,22
1977,23,22
1978,24,23
1979,55,53
1980,35,34
1981,35,34
1982,38,37
1983,18,18
1984,15,15
1985,16,16
1986,16,16
1987,20,20
1988,11,11
1989,15,15
1990,10,10
1991,11,11
1992,7,7
1993,7,7
1994,9,9
1995,5,5
1996,5,5
1997,5,5
1998,7,7
1999,0,0
2000,7,7
2001,0,0
2002,5,5
2003,6,6
2004,6,6
2005,0,0
2006,0,0
2007,5,5
2008,5,5
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,6,6
