YOB,Born,Alive
1900,5,0
1901,6,0
1902,0,0
1903,6,0
1904,5,0
1905,0,0
1906,0,0
1907,5,0
1908,7,0
1909,6,0
1910,14,0
1911,10,0
1912,14,0
1913,21,0
1914,39,0
1915,58,0
1916,73,0
1917,74,1
1918,97,1
1919,98,1
1920,113,1
1921,164,5
1922,191,9
1923,223,14
1924,195,16
1925,152,15
1926,134,16
1927,115,16
1928,112,17
1929,92,16
1930,92,17
1931,97,22
1932,71,18
1933,88,26
1934,110,36
1935,122,44
1936,129,51
1937,146,63
1938,143,67
1939,151,76
1940,163,88
1941,148,83
1942,217,127
1943,207,126
1944,208,132
1945,184,121
1946,190,129
1947,184,130
1948,194,141
1949,148,111
1950,178,138
1951,137,108
1952,150,120
1953,136,110
1954,114,94
1955,108,90
1956,96,81
1957,106,91
1958,95,82
1959,118,103
1960,139,123
1961,164,147
1962,157,141
1963,155,140
1964,123,112
1965,100,91
1966,86,79
1967,66,61
1968,57,53
1969,48,45
1970,70,66
1971,56,53
1972,45,43
1973,44,42
1974,39,37
1975,41,39
1976,41,39
1977,37,36
1978,33,32
1979,47,45
1980,37,36
1981,36,35
1982,42,41
1983,32,31
1984,28,27
1985,35,34
1986,44,43
1987,44,43
1988,39,38
1989,29,28
1990,27,27
1991,33,32
1992,40,39
1993,37,36
1994,43,42
1995,50,49
1996,86,85
1997,81,80
1998,123,122
1999,116,115
2000,136,135
2001,132,131
2002,183,181
2003,226,224
2004,230,228
2005,247,245
2006,247,245
2007,291,289
2008,285,283
2009,309,307
2010,232,231
2011,212,211
2012,212,211
2013,191,190
2014,196,195
2015,197,196
2016,220,219
2017,181,180
2018,176,175
2019,191,190
2020,167,166
