YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,6,0
1909,6,0
1910,0,0
1911,7,0
1912,5,0
1913,13,0
1914,6,0
1915,16,0
1916,14,0
1917,9,0
1918,13,0
1919,10,0
1920,11,0
1921,13,1
1922,12,1
1923,16,2
1924,12,2
1925,6,1
1926,14,3
1927,9,2
1928,9,2
1929,13,3
1930,12,3
1931,9,3
1932,8,3
1933,9,3
1934,9,4
1935,6,3
1936,0,0
1937,9,5
1938,0,0
1939,9,5
1940,5,3
1941,15,9
1942,15,10
1943,12,8
1944,6,4
1945,0,0
1946,12,9
1947,14,11
1948,13,10
1949,20,16
1950,18,15
1951,8,7
1952,21,17
1953,27,23
1954,26,22
1955,13,11
1956,54,47
1957,47,41
1958,54,48
1959,47,42
1960,54,49
1961,40,36
1962,55,50
1963,50,46
1964,48,44
1965,47,44
1966,40,37
1967,48,45
1968,41,38
1969,42,40
1970,52,49
1971,51,48
1972,39,37
1973,42,40
1974,35,33
1975,27,26
1976,31,30
1977,49,47
1978,35,34
1979,40,39
1980,46,45
1981,204,198
1982,96,94
1983,67,65
1984,46,45
1985,48,47
1986,47,46
1987,49,48
1988,39,38
1989,38,37
1990,35,34
1991,37,36
1992,27,27
1993,25,25
1994,25,25
1995,26,26
1996,20,20
1997,19,19
1998,14,14
1999,13,13
2000,14,14
2001,19,19
2002,17,17
2003,6,6
2004,19,19
2005,8,8
2006,17,17
2007,0,0
2008,7,7
2009,10,10
2010,5,5
2011,7,7
2012,8,8
2013,0,0
2014,0,0
2015,5,5
2016,0,0
2017,8,8
