YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,8,0
1908,5,0
1909,0,0
1910,6,0
1911,8,0
1912,15,0
1913,15,0
1914,18,0
1915,32,0
1916,19,0
1917,40,0
1918,29,0
1919,37,0
1920,37,0
1921,41,1
1922,58,3
1923,61,4
1924,47,4
1925,30,3
1926,36,4
1927,34,5
1928,26,4
1929,23,4
1930,15,3
1931,15,3
1932,25,6
1933,14,4
1934,19,6
1935,30,11
1936,33,13
1937,23,10
1938,27,13
1939,33,17
1940,32,17
1941,26,15
1942,39,23
1943,56,34
1944,47,30
1945,46,30
1946,46,31
1947,43,30
1948,37,27
1949,31,23
1950,24,19
1951,26,20
1952,29,23
1953,21,17
1954,27,22
1955,23,19
1956,28,24
1957,23,20
1958,25,22
1959,16,14
1960,20,18
1961,28,25
1962,21,19
1963,17,15
1964,29,26
1965,25,23
1966,23,21
1967,9,8
1968,10,9
1969,10,9
1970,12,11
1971,7,7
1972,8,8
1973,5,5
1974,7,7
1975,5,5
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,7,7
1983,6,6
1984,0,0
1985,6,6
1986,5,5
1987,6,6
1988,5,5
1989,7,7
1990,0,0
1991,10,10
1992,0,0
1993,0,0
1994,5,5
1995,5,5
1996,5,5
1997,6,6
1998,5,5
1999,0,0
2000,6,6
2001,5,5
2002,0,0
2003,0,0
2004,5,5
2005,5,5
2006,5,5
2007,5,5
2008,6,6
2009,5,5
2010,0,0
2011,0,0
2012,5,5
2013,0,0
2014,0,0
2015,6,6
2016,8,8
2017,6,6
2018,6,6
2019,6,6
2020,5,5
