YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,7,0
1913,0,0
1914,9,0
1915,12,0
1916,12,0
1917,14,0
1918,17,0
1919,26,1
1920,16,0
1921,29,2
1922,33,3
1923,18,2
1924,33,4
1925,19,3
1926,44,8
1927,24,5
1928,30,7
1929,13,3
1930,22,6
1931,22,7
1932,13,5
1933,15,6
1934,9,4
1935,10,4
1936,18,9
1937,21,11
1938,24,13
1939,24,14
1940,23,14
1941,17,11
1942,26,17
1943,28,19
1944,30,21
1945,17,12
1946,25,18
1947,30,23
1948,22,17
1949,30,24
1950,26,21
1951,37,30
1952,38,32
1953,23,19
1954,31,26
1955,21,18
1956,21,18
1957,22,19
1958,30,27
1959,27,24
1960,40,36
1961,34,31
1962,40,37
1963,26,24
1964,29,27
1965,22,20
1966,19,18
1967,16,15
1968,13,12
1969,10,9
1970,8,8
1971,17,16
1972,9,9
1973,10,10
1974,9,9
1975,6,6
1976,19,18
1977,16,15
1978,10,10
1979,12,12
1980,10,10
1981,13,13
1982,20,19
1983,14,14
1984,25,24
1985,16,16
1986,24,23
1987,17,17
1988,18,18
1989,21,21
1990,28,28
1991,23,23
1992,27,27
1993,26,26
1994,21,21
1995,19,19
1996,24,24
1997,28,28
1998,24,24
1999,23,23
2000,27,27
2001,28,28
2002,28,28
2003,40,40
2004,15,15
2005,13,13
2006,14,14
2007,21,21
2008,13,13
2009,21,21
2010,8,8
2011,15,15
2012,13,13
2013,12,12
2014,15,15
2015,12,12
2016,23,23
2017,15,15
