YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,6,0
1913,0,0
1914,5,0
1915,17,1
1916,9,0
1917,0,0
1918,8,0
1919,6,0
1920,7,0
1921,11,1
1922,10,1
1923,12,2
1924,9,2
1925,9,2
1926,7,2
1927,17,5
1928,11,4
1929,10,4
1930,6,2
1931,0,0
1932,8,4
1933,15,7
1934,10,5
1935,16,8
1936,14,8
1937,13,8
1938,16,10
1939,8,5
1940,13,9
1941,8,6
1942,18,13
1943,6,4
1944,11,8
1945,11,8
1946,12,9
1947,22,17
1948,12,10
1949,20,17
1950,16,14
1951,18,15
1952,16,14
1953,17,15
1954,13,11
1955,19,17
1956,13,12
1957,22,20
1958,23,21
1959,26,24
1960,37,34
1961,38,35
1962,40,37
1963,30,28
1964,37,34
1965,40,37
1966,36,34
1967,35,33
1968,29,27
1969,34,32
1970,39,37
1971,26,25
1972,26,25
1973,12,12
1974,19,18
1975,14,13
1976,23,22
1977,18,17
1978,13,13
1979,20,19
1980,16,16
1981,15,15
1982,12,12
1983,10,10
1984,14,14
1985,15,15
1986,7,7
1987,10,10
1988,15,15
1989,7,7
1990,13,13
1991,10,10
1992,7,7
1993,5,5
1994,0,0
1995,7,7
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,9,9
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,5,5
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,5,5
