YOB,Born,Alive
1900,5,0
1901,0,0
1902,0,0
1903,7,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,6,0
1909,6,0
1910,12,0
1911,9,0
1912,14,0
1913,9,0
1914,18,0
1915,14,0
1916,31,0
1917,25,0
1918,18,0
1919,31,0
1920,34,0
1921,33,1
1922,30,1
1923,31,2
1924,29,2
1925,40,4
1926,22,3
1927,40,5
1928,31,5
1929,40,7
1930,36,7
1931,34,8
1932,34,9
1933,33,10
1934,41,13
1935,45,16
1936,41,16
1937,52,23
1938,48,22
1939,47,24
1940,29,16
1941,39,22
1942,54,32
1943,66,40
1944,64,41
1945,66,43
1946,67,46
1947,79,56
1948,96,70
1949,86,65
1950,99,77
1951,107,84
1952,117,93
1953,122,99
1954,138,113
1955,145,121
1956,156,132
1957,131,112
1958,131,113
1959,135,118
1960,150,133
1961,168,150
1962,160,144
1963,135,122
1964,139,126
1965,139,127
1966,113,104
1967,126,116
1968,97,90
1969,106,99
1970,79,74
1971,86,81
1972,73,69
1973,68,64
1974,65,62
1975,65,62
1976,47,45
1977,56,54
1978,51,49
1979,47,45
1980,78,76
1981,59,57
1982,61,59
1983,58,56
1984,55,54
1985,60,59
1986,41,40
1987,43,42
1988,74,72
1989,60,59
1990,57,56
1991,61,60
1992,63,62
1993,71,70
1994,62,61
1995,59,58
1996,69,68
1997,64,63
1998,57,56
1999,64,63
2000,44,44
2001,66,65
2002,48,48
2003,36,36
2004,62,61
2005,63,62
2006,47,47
2007,51,51
2008,59,59
2009,39,39
2010,29,29
2011,39,39
2012,31,31
2013,27,27
2014,25,25
2015,23,23
2016,20,20
2017,21,21
2018,15,15
2019,22,22
2020,18,18
