YOB,Born,Alive
1900,20,0
1901,11,0
1902,15,0
1903,11,0
1904,20,0
1905,14,0
1906,21,0
1907,14,0
1908,23,0
1909,29,0
1910,35,0
1911,42,0
1912,56,0
1913,66,0
1914,99,0
1915,129,1
1916,175,1
1917,146,1
1918,168,1
1919,172,2
1920,165,2
1921,224,6
1922,256,12
1923,273,17
1924,335,27
1925,289,29
1926,287,34
1927,308,42
1928,360,55
1929,373,64
1930,440,83
1931,537,121
1932,636,165
1933,608,179
1934,762,251
1935,809,294
1936,996,397
1937,1205,523
1938,1212,568
1939,1237,623
1940,1365,735
1941,1612,906
1942,1925,1127
1943,2051,1250
1944,1721,1089
1945,1609,1057
1946,1765,1201
1947,1858,1308
1948,1631,1187
1949,1516,1139
1950,1354,1050
1951,1430,1125
1952,1189,949
1953,1079,873
1954,1147,941
1955,1071,891
1956,1047,883
1957,1396,1193
1958,1233,1067
1959,1280,1123
1960,1332,1183
1961,1280,1144
1962,1202,1080
1963,1105,999
1964,1053,957
1965,819,749
1966,720,662
1967,651,602
1968,525,488
1969,536,501
1970,508,478
1971,446,421
1972,401,379
1973,359,340
1974,372,354
1975,322,307
1976,344,329
1977,322,309
1978,313,301
1979,316,305
1980,322,312
1981,291,282
1982,327,317
1983,279,271
1984,269,262
1985,268,261
1986,283,276
1987,264,258
1988,272,266
1989,266,261
1990,216,212
1991,207,203
1992,195,192
1993,197,194
1994,170,167
1995,199,196
1996,145,143
1997,148,146
1998,145,143
1999,182,180
2000,177,175
2001,164,162
2002,189,187
2003,157,156
2004,153,152
2005,169,168
2006,156,155
2007,169,168
2008,146,145
2009,141,140
2010,118,117
2011,131,130
2012,121,120
2013,137,136
2014,141,140
2015,119,118
2016,109,108
2017,91,91
2018,104,104
2019,99,99
2020,83,83
