YOB,Born,Alive
1900,5,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,5,0
1906,8,0
1907,6,0
1908,9,0
1909,7,0
1910,7,0
1911,10,0
1912,15,0
1913,14,0
1914,16,0
1915,24,1
1916,17,1
1917,38,2
1918,30,2
1919,46,3
1920,39,3
1921,45,5
1922,48,6
1923,39,6
1924,31,6
1925,43,10
1926,37,10
1927,26,8
1928,35,11
1929,21,7
1930,21,8
1931,37,15
1932,23,10
1933,18,8
1934,17,8
1935,15,8
1936,21,12
1937,11,6
1938,6,4
1939,11,7
1940,15,10
1941,15,10
1942,16,11
1943,14,10
1944,9,7
1945,8,6
1946,15,12
1947,12,10
1948,12,10
1949,11,9
1950,11,9
1951,13,11
1952,10,9
1953,8,7
1954,8,7
1955,13,11
1956,10,9
1957,13,12
1958,5,5
1959,7,6
1960,7,6
1961,7,6
1962,6,6
1963,13,12
1964,13,12
1965,20,19
1966,13,12
1967,10,9
1968,5,5
1969,8,8
1970,10,10
1971,6,6
1972,12,11
1973,6,6
1974,10,10
1975,7,7
1976,0,0
1977,5,5
1978,7,7
1979,8,8
1980,10,10
1981,6,6
1982,0,0
1983,6,6
1984,8,8
1985,8,8
1986,7,7
1987,7,7
1988,11,11
1989,9,9
1990,8,8
1991,7,7
1992,7,7
1993,10,10
1994,5,5
1995,0,0
1996,0,0
1997,0,0
1998,5,5
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,6,6
