YOB,Born,Alive
1900,7,0
1901,5,0
1902,14,0
1903,9,0
1904,9,0
1905,6,0
1906,5,0
1907,12,0
1908,12,0
1909,11,0
1910,9,0
1911,16,0
1912,22,0
1913,32,0
1914,35,0
1915,37,1
1916,43,1
1917,40,1
1918,47,1
1919,37,1
1920,43,1
1921,48,3
1922,39,3
1923,41,4
1924,47,6
1925,52,8
1926,26,5
1927,42,9
1928,35,8
1929,40,10
1930,37,11
1931,25,8
1932,27,9
1933,34,13
1934,27,11
1935,24,11
1936,22,11
1937,18,9
1938,23,13
1939,20,12
1940,24,15
1941,26,16
1942,25,16
1943,19,13
1944,28,19
1945,16,11
1946,13,10
1947,15,11
1948,23,18
1949,23,18
1950,28,23
1951,27,22
1952,32,27
1953,28,24
1954,20,17
1955,15,13
1956,28,24
1957,19,17
1958,11,10
1959,19,17
1960,23,21
1961,22,20
1962,15,14
1963,17,16
1964,17,16
1965,11,10
1966,13,12
1967,15,14
1968,7,7
1969,6,6
1970,6,6
1971,9,9
1972,8,8
1973,9,9
1974,7,7
1975,9,9
1976,9,9
1977,6,6
1978,5,5
1979,6,6
1980,5,5
1981,0,0
1982,0,0
1983,9,9
1984,8,8
1985,7,7
1986,0,0
1987,6,6
1988,8,8
1989,7,7
1990,9,9
1991,8,8
1992,5,5
1993,0,0
1994,7,7
1995,0,0
1996,0,0
1997,5,5
1998,6,6
1999,8,8
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,6,6
2005,9,9
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,5,5
2016,0,0
2017,0,0
