YOB,Born,Alive
1900,1834,0
1901,1224,0
1902,1353,0
1903,1278,0
1904,1362,0
1905,1371,0
1906,1325,0
1907,1319,0
1908,1364,0
1909,1407,0
1910,1687,0
1911,1552,2
1912,1915,4
1913,1868,5
1914,2193,9
1915,2434,12
1916,2556,15
1917,2572,17
1918,2611,20
1919,2856,25
1920,2902,28
1921,2703,75
1922,2746,125
1923,2604,166
1924,2600,212
1925,2816,281
1926,2497,294
1927,2499,339
1928,2127,327
1929,2028,348
1930,1891,359
1931,1765,396
1932,1917,497
1933,1674,492
1934,1707,562
1935,1605,584
1936,1503,599
1937,1499,650
1938,1443,676
1939,1293,651
1940,1292,695
1941,1364,766
1942,1361,797
1943,1218,742
1944,1186,751
1945,1072,704
1946,1087,740
1947,1124,791
1948,1091,794
1949,984,740
1950,929,720
1951,808,636
1952,814,649
1953,752,609
1954,691,567
1955,629,523
1956,553,466
1957,525,449
1958,495,429
1959,425,373
1960,421,374
1961,323,289
1962,322,289
1963,295,267
1964,298,271
1965,259,237
1966,220,202
1967,175,162
1968,156,145
1969,142,133
1970,158,149
1971,133,125
1972,121,114
1973,111,105
1974,116,110
1975,107,102
1976,93,89
1977,100,96
1978,78,75
1979,98,95
1980,98,95
1981,97,94
1982,103,100
1983,90,88
1984,82,80
1985,94,92
1986,170,166
1987,216,211
1988,180,176
1989,166,163
1990,160,157
1991,189,186
1992,166,163
1993,145,143
1994,207,204
1995,222,219
1996,234,231
1997,238,235
1998,228,225
1999,246,243
2000,301,298
2001,351,347
2002,317,314
2003,355,352
2004,325,322
2005,343,340
2006,325,322
2007,367,364
2008,319,317
2009,310,308
2010,276,274
2011,276,274
2012,280,278
2013,241,240
2014,289,287
2015,269,268
2016,258,257
2017,242,241
2018,242,241
2019,221,220
2020,237,236
