YOB,Born,Alive
1900,26,0
1901,17,0
1902,16,0
1903,17,0
1904,18,0
1905,21,0
1906,22,0
1907,20,0
1908,32,0
1909,27,0
1910,43,0
1911,51,0
1912,70,1
1913,73,2
1914,136,4
1915,179,6
1916,179,8
1917,226,11
1918,251,14
1919,232,15
1920,240,17
1921,294,30
1922,290,39
1923,283,47
1924,282,55
1925,255,58
1926,216,56
1927,205,59
1928,195,62
1929,212,75
1930,187,72
1931,138,57
1932,154,68
1933,132,62
1934,157,78
1935,127,67
1936,137,76
1937,106,62
1938,135,83
1939,97,63
1940,110,74
1941,91,63
1942,99,70
1943,92,67
1944,101,75
1945,67,51
1946,117,91
1947,119,95
1948,94,76
1949,90,75
1950,89,75
1951,78,67
1952,87,75
1953,75,65
1954,67,59
1955,72,64
1956,59,52
1957,58,52
1958,48,43
1959,46,42
1960,33,30
1961,36,33
1962,41,38
1963,30,28
1964,39,36
1965,37,35
1966,15,14
1967,23,22
1968,21,20
1969,23,22
1970,21,20
1971,18,17
1972,19,18
1973,18,17
1974,15,14
1975,18,17
1976,18,17
1977,12,12
1978,16,16
1979,9,9
1980,10,10
1981,10,10
1982,5,5
1983,13,13
1984,9,9
1985,9,9
1986,9,9
1987,10,10
1988,6,6
1989,12,12
1990,5,5
1991,11,11
1992,13,13
1993,7,7
1994,0,0
1995,6,6
1996,12,12
1997,6,6
1998,5,5
1999,0,0
2000,6,6
2001,5,5
2002,0,0
2003,6,6
2004,10,10
2005,9,9
2006,10,10
2007,9,9
2008,9,9
2009,6,6
2010,11,11
2011,5,5
2012,6,6
2013,14,14
