YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,5,0
1916,10,0
1917,8,0
1918,9,0
1919,7,0
1920,7,0
1921,8,0
1922,8,1
1923,12,1
1924,12,2
1925,11,2
1926,19,3
1927,15,3
1928,19,4
1929,11,3
1930,6,2
1931,8,3
1932,27,9
1933,28,11
1934,22,9
1935,33,15
1936,37,18
1937,46,24
1938,53,29
1939,57,33
1940,102,62
1941,172,109
1942,728,475
1943,958,644
1944,1157,802
1945,948,676
1946,1374,1008
1947,1985,1496
1948,1797,1391
1949,2383,1893
1950,2500,2037
1951,2792,2300
1952,3403,2834
1953,3722,3133
1954,4766,4055
1955,4764,4096
1956,4614,4009
1957,4743,4164
1958,5209,4620
1959,5445,4878
1960,5611,5078
1961,6990,6355
1962,7429,6785
1963,7512,6892
1964,7905,7286
1965,8664,8022
1966,10687,9940
1967,10417,9733
1968,11217,10527
1969,10559,9954
1970,10096,9560
1971,7956,7553
1972,7377,7022
1973,5996,5722
1974,5586,5345
1975,5034,4829
1976,4443,4273
1977,3712,3579
1978,3485,3369
1979,2878,2789
1980,2486,2416
1981,2274,2212
1982,2224,2166
1983,1837,1792
1984,1692,1652
1985,1478,1445
1986,1423,1393
1987,1310,1284
1988,1272,1248
1989,1267,1245
1990,1164,1145
1991,1007,991
1992,822,810
1993,712,702
1994,563,555
1995,472,466
1996,397,392
1997,324,320
1998,299,296
1999,256,253
2000,247,245
2001,265,263
2002,207,205
2003,213,211
2004,196,194
2005,147,146
2006,149,148
2007,107,106
2008,97,96
2009,88,87
2010,72,72
2011,58,58
2012,62,62
2013,63,63
2014,48,48
2015,61,61
2016,59,59
2017,35,35
