YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,5,0
1914,0,0
1915,9,0
1916,11,0
1917,26,1
1918,24,1
1919,22,1
1920,28,2
1921,24,2
1922,17,2
1923,14,2
1924,22,4
1925,25,6
1926,16,4
1927,18,5
1928,12,4
1929,14,5
1930,25,10
1931,24,10
1932,21,9
1933,26,12
1934,26,13
1935,16,8
1936,16,9
1937,24,14
1938,15,9
1939,7,5
1940,15,10
1941,25,17
1942,22,16
1943,29,21
1944,20,15
1945,26,20
1946,37,29
1947,33,26
1948,37,30
1949,35,29
1950,31,26
1951,30,26
1952,31,27
1953,26,23
1954,29,25
1955,29,26
1956,26,23
1957,30,27
1958,24,22
1959,23,21
1960,19,17
1961,24,22
1962,15,14
1963,17,16
1964,15,14
1965,14,13
1966,10,9
1967,15,14
1968,17,16
1969,0,0
1970,9,9
1971,9,9
1972,10,10
1973,9,9
1974,6,6
1975,5,5
1976,6,6
1977,6,6
1978,7,7
1979,7,7
1980,5,5
1981,6,6
1982,0,0
1983,6,6
1984,5,5
1985,7,7
1986,0,0
1987,0,0
1988,6,6
1989,7,7
1990,0,0
1991,0,0
1992,0,0
1993,6,6
1994,7,7
1995,11,11
1996,6,6
1997,9,9
1998,16,16
1999,14,14
2000,17,17
2001,16,16
2002,15,15
2003,24,24
2004,22,22
2005,21,21
2006,26,26
2007,21,21
2008,18,18
2009,11,11
2010,7,7
2011,9,9
2012,10,10
2013,7,7
