YOB,Born,Alive
1900,33,0
1901,12,0
1902,16,0
1903,21,0
1904,13,0
1905,11,0
1906,20,0
1907,29,0
1908,25,0
1909,26,0
1910,46,0
1911,41,0
1912,57,0
1913,63,0
1914,92,0
1915,101,0
1916,90,0
1917,131,0
1918,118,0
1919,144,0
1920,121,0
1921,133,1
1922,141,3
1923,111,3
1924,125,5
1925,121,6
1926,123,7
1927,132,8
1928,128,9
1929,141,11
1930,117,11
1931,129,16
1932,105,16
1933,120,22
1934,144,31
1935,125,30
1936,138,38
1937,126,38
1938,137,46
1939,153,56
1940,142,56
1941,160,68
1942,249,112
1943,275,132
1944,275,139
1945,240,128
1946,283,158
1947,351,206
1948,379,233
1949,510,327
1950,488,326
1951,701,479
1952,805,563
1953,846,604
1954,964,703
1955,1249,930
1956,1470,1116
1957,1872,1450
1958,2300,1816
1959,2433,1958
1960,2935,2406
1961,3006,2488
1962,2857,2388
1963,2728,2302
1964,2492,2123
1965,2259,1942
1966,2785,2417
1967,3100,2715
1968,3059,2703
1969,2791,2489
1970,2496,2246
1971,2265,2049
1972,1917,1743
1973,1703,1556
1974,1759,1616
1975,1642,1516
1976,1541,1430
1977,1484,1384
1978,1308,1226
1979,1207,1137
1980,1184,1121
1981,1182,1122
1982,1271,1209
1983,1054,1005
1984,985,942
1985,892,855
1986,872,838
1987,786,757
1988,740,714
1989,811,785
1990,686,665
1991,643,624
1992,534,519
1993,475,463
1994,385,376
1995,357,349
1996,339,332
1997,284,278
1998,240,236
1999,195,192
2000,202,199
2001,174,171
2002,185,182
2003,146,144
2004,160,158
2005,127,126
2006,139,138
2007,154,152
2008,113,112
2009,140,139
2010,101,100
2011,108,107
2012,106,105
2013,103,102
2014,105,104
2015,104,103
2016,117,116
2017,112,111
2018,103,102
2019,107,106
2020,107,106
