YOB,Born,Alive
1900,302,0
1901,232,0
1902,226,0
1903,272,0
1904,252,0
1905,276,0
1906,287,0
1907,264,0
1908,281,0
1909,297,0
1910,370,0
1911,463,1
1912,662,4
1913,741,7
1914,904,11
1915,1299,19
1916,1365,24
1917,1526,31
1918,1593,37
1919,1332,35
1920,1432,42
1921,1417,78
1922,1428,115
1923,1420,151
1924,1269,167
1925,1221,192
1926,1111,203
1927,1014,212
1928,955,224
1929,816,212
1930,699,200
1931,670,213
1932,571,200
1933,555,213
1934,510,212
1935,491,220
1936,462,222
1937,444,228
1938,471,257
1939,416,241
1940,384,235
1941,404,255
1942,457,298
1943,438,295
1944,312,216
1945,319,227
1946,371,272
1947,375,283
1948,303,235
1949,363,288
1950,297,242
1951,294,242
1952,278,232
1953,261,220
1954,223,190
1955,263,226
1956,254,221
1957,215,189
1958,223,198
1959,192,172
1960,161,146
1961,156,142
1962,171,156
1963,162,149
1964,134,124
1965,110,102
1966,96,89
1967,101,94
1968,84,79
1969,76,72
1970,85,80
1971,58,55
1972,50,48
1973,58,55
1974,44,42
1975,48,46
1976,23,22
1977,32,31
1978,27,26
1979,36,35
1980,28,27
1981,28,27
1982,22,21
1983,21,20
1984,24,23
1985,15,15
1986,20,20
1987,17,17
1988,23,23
1989,14,14
1990,33,32
1991,18,18
1992,26,26
1993,24,24
1994,12,12
1995,17,17
1996,15,15
1997,15,15
1998,17,17
1999,14,14
2000,21,21
2001,26,26
2002,21,21
2003,22,22
2004,21,21
2005,27,27
2006,27,27
2007,23,23
2008,29,29
2009,38,38
2010,22,22
2011,30,30
2012,49,49
2013,71,71
2014,100,100
2015,160,160
2016,146,146
2017,168,168
