YOB,Born,Alive
1900,2068,0
1901,1863,0
1902,1853,0
1903,1901,1
1904,1944,1
1905,2137,1
1906,2159,1
1907,2177,2
1908,2410,2
1909,2371,2
1910,2592,3
1911,2824,23
1912,3841,58
1913,4366,97
1914,5209,152
1915,6760,245
1916,7306,316
1917,7533,378
1918,7858,450
1919,7768,499
1920,7773,554
1921,7587,777
1922,7136,953
1923,6834,1125
1924,6893,1349
1925,6273,1423
1926,5788,1493
1927,5405,1563
1928,4842,1551
1929,4455,1566
1930,4271,1634
1931,3771,1552
1932,3571,1574
1933,3107,1460
1934,3012,1503
1935,2830,1495
1936,2758,1537
1937,2650,1554
1938,2599,1600
1939,2474,1595
1940,2509,1690
1941,2461,1700
1942,2457,1740
1943,2382,1728
1944,2173,1614
1945,1841,1399
1946,1975,1535
1947,2199,1748
1948,2082,1691
1949,2063,1711
1950,1952,1652
1951,1849,1578
1952,1642,1413
1953,1525,1324
1954,1424,1246
1955,1521,1342
1956,1476,1313
1957,1413,1267
1958,1318,1191
1959,1357,1236
1960,1283,1178
1961,1161,1070
1962,1019,942
1963,1000,928
1964,966,900
1965,890,832
1966,798,749
1967,672,633
1968,604,571
1969,604,573
1970,599,571
1971,526,502
1972,476,456
1973,424,407
1974,400,385
1975,396,382
1976,418,404
1977,339,328
1978,330,320
1979,338,329
1980,338,329
1981,322,314
1982,296,289
1983,287,281
1984,294,288
1985,307,301
1986,339,332
1987,314,308
1988,335,329
1989,359,353
1990,422,416
1991,444,438
1992,426,420
1993,412,407
1994,507,501
1995,576,569
1996,408,403
1997,428,423
1998,411,407
1999,425,421
2000,461,457
2001,426,422
2002,458,454
2003,387,384
2004,402,399
2005,445,442
2006,444,441
2007,399,396
2008,357,355
2009,330,328
2010,326,324
2011,351,349
2012,364,362
2013,382,380
