YOB,Born,Alive
1900,36,0
1901,30,0
1902,35,0
1903,28,0
1904,23,0
1905,39,0
1906,30,0
1907,39,0
1908,42,0
1909,31,0
1910,33,0
1911,25,0
1912,46,1
1913,62,1
1914,72,2
1915,88,3
1916,96,4
1917,119,6
1918,89,5
1919,84,5
1920,112,8
1921,101,10
1922,101,13
1923,74,12
1924,86,17
1925,90,20
1926,69,18
1927,63,18
1928,74,24
1929,56,20
1930,55,21
1931,52,21
1932,35,15
1933,32,15
1934,35,17
1935,48,25
1936,38,21
1937,43,25
1938,48,30
1939,30,19
1940,37,25
1941,29,20
1942,23,16
1943,22,16
1944,26,19
1945,16,12
1946,24,19
1947,18,14
1948,22,18
1949,20,17
1950,26,22
1951,15,13
1952,16,14
1953,13,11
1954,17,15
1955,10,9
1956,15,13
1957,17,15
1958,14,13
1959,13,12
1960,12,11
1961,15,14
1962,6,6
1963,7,6
1964,9,8
1965,9,8
1966,5,5
1967,9,8
1968,6,6
1969,0,0
1970,9,9
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,10,10
1976,0,0
1977,6,6
1978,0,0
1979,6,6
1980,5,5
1981,0,0
1982,7,7
1983,0,0
1984,0,0
1985,0,0
1986,5,5
1987,0,0
1988,0,0
1989,0,0
1990,7,7
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,5,5
2002,0,0
2003,6,6
2004,0,0
2005,0,0
2006,6,6
2007,7,7
2008,0,0
2009,5,5
2010,11,11
2011,12,12
2012,16,16
2013,14,14
