YOB,Born,Alive
1900,58,0
1901,45,0
1902,63,0
1903,58,0
1904,37,0
1905,51,0
1906,51,0
1907,66,0
1908,55,0
1909,48,0
1910,51,0
1911,57,0
1912,89,1
1913,98,1
1914,111,1
1915,160,2
1916,153,3
1917,151,3
1918,174,4
1919,168,4
1920,193,6
1921,147,8
1922,169,14
1923,154,16
1924,161,21
1925,114,18
1926,121,22
1927,103,21
1928,85,20
1929,82,21
1930,67,19
1931,67,21
1932,49,17
1933,53,20
1934,69,29
1935,108,48
1936,146,70
1937,178,91
1938,160,87
1939,176,102
1940,162,99
1941,151,95
1942,116,76
1943,116,78
1944,96,67
1945,87,62
1946,104,76
1947,98,74
1948,79,61
1949,83,66
1950,85,69
1951,83,68
1952,79,66
1953,66,56
1954,90,77
1955,79,68
1956,79,69
1957,65,57
1958,62,55
1959,60,54
1960,71,64
1961,53,48
1962,43,39
1963,53,49
1964,54,50
1965,65,60
1966,58,54
1967,47,44
1968,44,41
1969,65,61
1970,78,74
1971,69,66
1972,60,57
1973,74,71
1974,112,107
1975,207,199
1976,130,125
1977,147,142
1978,183,177
1979,206,200
1980,221,215
1981,267,260
1982,271,264
1983,220,215
1984,251,245
1985,285,279
1986,237,232
1987,277,271
1988,309,303
1989,305,300
1990,365,359
1991,363,357
1992,387,381
1993,455,448
1994,486,479
1995,482,476
1996,519,513
1997,525,519
1998,486,481
1999,555,549
2000,562,557
2001,625,619
2002,624,618
2003,660,654
2004,658,653
2005,624,619
2006,631,626
2007,509,505
2008,443,440
2009,402,399
2010,381,379
2011,386,384
2012,378,376
2013,519,517
2014,383,382
2015,321,320
2016,316,316
2017,248,248
