YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,6,0
1910,0,0
1911,0,0
1912,11,0
1913,15,0
1914,21,0
1915,24,0
1916,30,1
1917,28,1
1918,43,1
1919,31,1
1920,36,1
1921,34,2
1922,42,3
1923,53,6
1924,46,6
1925,50,8
1926,71,13
1927,80,17
1928,77,18
1929,89,23
1930,86,25
1931,74,24
1932,59,21
1933,49,19
1934,48,20
1935,41,18
1936,34,16
1937,36,18
1938,51,28
1939,44,25
1940,54,33
1941,30,19
1942,60,39
1943,53,36
1944,49,34
1945,46,33
1946,54,40
1947,54,41
1948,60,46
1949,62,49
1950,43,35
1951,61,50
1952,63,52
1953,55,46
1954,60,51
1955,70,60
1956,72,63
1957,81,71
1958,105,93
1959,110,99
1960,92,83
1961,80,73
1962,119,109
1963,95,87
1964,127,117
1965,110,102
1966,104,97
1967,97,91
1968,94,88
1969,106,100
1970,106,100
1971,73,69
1972,77,73
1973,96,92
1974,63,60
1975,62,59
1976,75,72
1977,73,70
1978,66,64
1979,67,65
1980,81,79
1981,85,83
1982,67,65
1983,80,78
1984,86,84
1985,60,59
1986,90,88
1987,78,76
1988,69,68
1989,35,34
1990,39,38
1991,26,26
1992,22,22
1993,27,27
1994,16,16
1995,15,15
1996,11,11
1997,15,15
1998,9,9
1999,9,9
2000,6,6
2001,6,6
2002,0,0
2003,9,9
2004,17,17
2005,7,7
2006,9,9
2007,5,5
2008,6,6
2009,0,0
2010,5,5
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,5,5
2017,0,0
