YOB,Born,Alive
1900,29,0
1901,26,0
1902,21,0
1903,22,0
1904,20,0
1905,27,0
1906,26,0
1907,27,0
1908,21,0
1909,33,0
1910,42,0
1911,41,0
1912,59,0
1913,75,1
1914,67,1
1915,89,1
1916,108,2
1917,105,2
1918,134,3
1919,117,3
1920,127,4
1921,112,6
1922,113,9
1923,121,13
1924,123,16
1925,111,17
1926,121,22
1927,116,24
1928,104,24
1929,90,23
1930,81,23
1931,85,27
1932,71,25
1933,67,26
1934,76,32
1935,78,35
1936,84,40
1937,54,28
1938,77,42
1939,85,49
1940,65,40
1941,69,44
1942,77,50
1943,98,66
1944,88,61
1945,67,48
1946,90,66
1947,128,96
1948,145,112
1949,177,141
1950,191,156
1951,217,179
1952,221,184
1953,182,153
1954,243,207
1955,264,227
1956,275,239
1957,244,214
1958,230,204
1959,221,198
1960,190,172
1961,203,185
1962,181,165
1963,180,165
1964,170,157
1965,188,174
1966,180,167
1967,169,158
1968,187,176
1969,169,159
1970,182,172
1971,174,165
1972,162,154
1973,141,135
1974,152,145
1975,156,150
1976,140,135
1977,197,190
1978,188,182
1979,216,209
1980,190,185
1981,202,197
1982,175,170
1983,225,219
1984,204,199
1985,214,209
1986,208,204
1987,234,229
1988,248,243
1989,254,250
1990,260,256
1991,235,231
1992,259,255
1993,209,206
1994,188,185
1995,189,187
1996,163,161
1997,171,169
1998,138,136
1999,136,135
2000,123,122
2001,124,123
2002,112,111
2003,119,118
2004,89,88
2005,98,97
2006,102,101
2007,86,85
2008,76,75
2009,61,61
2010,53,53
2011,46,46
2012,42,42
2013,21,21
2014,31,31
2015,26,26
2016,25,25
2017,21,21
